"num_aep","edificios","municipio","regi_n","direcci_n_f_sica","latitud","longitud","location"
"8514","ESCUELA BARRIO DAGUAO","NAGUABO","HUMACAO","Carr. 3 Bo. Daguao, Naguabo, P.R.","18.2189920864","-65.690121604","(18.218992, -65.690122)"
"3640","CUARTEL DE LA POLICÍA","SAN LORENZO","CAGUAS","CALLE LUIS MUÑOZ RIVERA #188","18.185658686","-65.963072816","(18.185659, -65.963073)"
"9590","DESTACAMENTO DE LA POLICÍA - PALMER","RÍO GRANDE","CAROLINA","CARR. #955, KM. 5.8, POBLADO PALMER, RÍO GRANDE, P.R.","18.3700277348","-65.7712289439","(18.370028, -65.771229)"
"8322","ESCUELA   HATILLO  ","  HATILLO  ","  ARECIBO  ","Carr. 130 Km. 0.1, Bo. Pueblo, Hatillo                                  ","18.4817115038","-66.8210903148","(18.481712, -66.82109)"
"8437","ESCUELA CUBUY","CANÓVANAS","CAROLINA","Carr. 186 Km. 7.5, Bo. Cubuy, Canóvanas, P.R.","18.2664002662","-65.8737877057","(18.2664, -65.873788)"
"8581","ESCUELA MANUEL GARCÍA","RINCÓN","AGUADILLA","Carr. 115  Int. (al lado Obras Públicas) Rincón, PR   00677        ","18.3347970026","-67.2494616656","(18.334797, -67.249462)"
"8395","ESCUELA URBANA","LAJAS","MAYAGUEZ","Ave. Flamboyan #233, Lajas, P.R.","18.0379096724","-67.0554780303","(18.03791, -67.055478)"
"4620","TRIBUNAL DISTRITO","SAN GERMAN","MAYAGUEZ","AVE CASTO PÉREZ, SAN GERMÁN, P.R.","18.0806004316","-67.034976062","(18.0806, -67.034976)"
"8413","ESCUELA EVA Y PATRIA CUSTODIO","LAS MARÍAS ","MAYAGUEZ","Carr. 120 Km. 0.7 Bo.Maravillas Sur, Las Marías, P.R.","18.246933176","-66.9894021623","(18.246933, -66.989402)"
"8687","ESCUELA SEMPRIT","TOA BAJA","BAYAMÓN","Calle Los Márquez Final Bo. Sabana Seca, Toa Baja, P.R.","18.4221734553","-66.1852943263","(18.422173, -66.185294)"
"2270","CENTRO GUBERNAMENTAL","GUANICA","MAYAGUEZ","CALLE 13 DE MARZO 51, GUÁNICA, P.R.","17.9717899983","-66.9044000021","(17.97179, -66.9044)"
"3080","CUARTEL DE LA POLICÍA","ARROYO","GUAYAMA","CARR. #178, KM.1.8, CALLE MARCELINO, ARROYO, P.R.","17.965805273","-66.0644173066","(17.965805, -66.064417)"
"8013","ESCUELA VOCACIONAL","ADJUNTAS","PONCE","Calle Francisco Pietri #75 Los Cebros, Adjuntas, P. R. 00601","18.1689180519","-66.7214200171","(18.168918, -66.72142)"
"8612","ESCUELA URBANA DE SALINAS","SALINAS","GUAYAMA","Calle Monserrate, Salinas, PR 00751","17.9729434701","-66.296496435","(17.972943, -66.296496)"
"2480","CENTRO GUBERNAMENTAL","MAYAGUEZ","MAYAGUEZ","CALLE NENADICH 50, MAYAGUEZ, P.R.","18.1957267853","-67.145035496","(18.195727, -67.145035)"
"8982","ESCUELA NUESTRA SEÑORA DE COVADONGA","TRUJILLO ALTO","CAROLINA","Residencial Covadonga, Trujillo Alto, P.R.","18.3747298281","-66.0251224765","(18.37473, -66.025122)"
"3170","CUARTEL DE LA POLICÍA","CAYEY","CAGUAS","CALLE EVARISTO VÁZQUEZ, CAYEY, P.R.","18.1158993127","-66.1599565267","(18.115899, -66.159957)"
"3360","CUARTEL DE LA POLICÍA","JAYUYA","PONCE","CARR. #532, KM.0.1 JAYUYA, P.R.","18.2192593104","-66.5950116284","(18.219259, -66.595012)"
"8291","ESCUELA CARMELINA RODRÍGUEZ","GUAYANILLA","PONCE","Calle Rufina y Muñoz Rivera, BOX 560357, Guayanilla, PR 00656","18.017819883","-66.7923942808","(18.01782, -66.792394)"
"2310","CENTRO GUBERNAMENTAL","GURABO","CAGUAS","CALLE EUGENIO SÁNCHEZ FINAL, GURABO, P.R.","18.2558500002","-65.9750703348","(18.25585, -65.97507)"
"8488","ESCUELA FELISA RINCÓN DE GAUTIER","MAYAGÜEZ ","MAYAGUEZ","Carretera 339 Km. 0.4, Bo. Cambalache, Mayagüez, P.R.","18.1899362422","-67.0619388337","(18.189936, -67.061939)"
"8663","ESCUELA PLAYITA CORTADA","SANTA ISABEL","GUAYAMA","Calle Libertad, Bo. Playita Cortada, Santa Isabel, PR 00757","17.9843992131","-66.4372931823","(17.984399, -66.437293)"
"8744","ESCUELA DANIEL SERRANO RIVERA","VILLALBA","PONCE","Carr. 149 Km. 59.4, Bo Jagueyes, Villalba, P. R.","18.1069844304","-66.5057831514","(18.106984, -66.505783)"
"3840","CUARTEL DE LA POLICÍA","FLORIDA","ARECIBO","CARR. #140, KM. 55.5, BO. FLORIDA ADENTRO, FLORIDA, P.R.","18.36677477","-66.567215949","(18.366775, -66.567216)"
"8598","ESCUELA ALTURAS DE RÍO GRANDE","RÍO GRANDE","CAROLINA","Calle Principal, Urb. Alturas Río Grande, Río Grande, P.R.","18.3794430923","-65.8496078109","(18.379443, -65.849608)"
"3540","CUARTEL DE LA POLICÍA","PATILLAS","GUAYAMA","CARR. #3 , KM. 127.0, EDIFICIO 64, PATILLAS, P.R.","18.0025014106","-66.0130849749","(18.002501, -66.013085)"
"2010","CENTRO GUBERNAMENTAL","ADJUNTAS","PONCE","CALLE RODULFO GONZÁLEZ FINAL, AL LADO CUARTEL DE LA POLICÍA, ADJUNTAS P.R.","18.1670199997","-66.7249399982","(18.16702, -66.72494)"
"8200","ESCUELA URBANA NUEVA RÍO ABAJO","CIDRA","CAGUAS","Carr. PR-172 Km. 11, Hm 1, Bo. Río Abajo Cidra, P.R. ","18.1754033318","-66.1723400001","(18.175403, -66.17234)"
"3350","CUARTEL DE LA POLICÍA","ISABELA","AGUADILLA","AVENIDA FERROCARRIL, ISABELA, P.R.","18.4987540894","-67.0225593303","(18.498754, -67.022559)"
"8077","ESCUELA   DOMINGUITO  ","  ARECIBO  ","  ARECIBO  ","Carr. 635 Esq. Carr. 651 Km. 1 Hm. 2 Sector 4 Calles, Bo. Dominguito, Arecibo","18.4212592363","-66.7489815468","(18.421259, -66.748982)"
"8436","ESCUELA CAMPO RICO","CANÓVANAS","CAROLINA","Carr. 185 Km. 6.8, Bo. Campo Rico, Canóvanas, P.R.","18.3262995886","-65.8898474079","(18.3263, -65.889847)"
"8684","ESCUELA LEVITTOWN","TOA BAJA","BAYAMÓN","Calle José de Diego 6ta. Sec. Levittown, Toa Baja, P.R.","18.4383175749","-66.1730938757","(18.438318, -66.173094)"
"8111","ESCUELA SU VAN SCOY","BAYAMÓN","BAYAMÓN","Carr. 167 HM 15.3, Parcelas Van Scoy, Bayamón, P.R.","18.3433355058","-66.1961274724","(18.343336, -66.196127)"
"4670","TRIBUNAL DISTRITO","TOA ALTA","BAYAMÓN","CALLE MUÑOZ RIVERA NÚM. 2, TOA ALTA, P.R.","18.3861979882","-66.2523497211","(18.386198, -66.25235)"
"8927","ESCUELA BUENA VISTA","BAYAMÓN","BAYAMÓN","PR 167 Km 13.8, Bo. Buena Vista, Bayamón, PR  00959","18.3349777239","-66.2011311194","(18.334978, -66.201131)"
"8754","ESCUELA ROSA COSTA VALDIVIESO","YABUCOA","HUMACAO","Calle Cristóbal Colón, Yabucoa, P.R.","18.0440082509","-65.8763032502","(18.044008, -65.876303)"
"3310","CUARTEL DE LA POLICÍA","GURABO","CAGUAS","CALLE EUGENIO SANCHEZ LOPEZ, FINAL","18.2556085493","-65.9745598938","(18.255609, -65.97456)"
"8856","ESCUELA FRANCISCO PRADO PICART","JUANA DÍAZ","PONCE","Carr. PR 550, KM 1.3 Bo. Guayabal, Juana Díaz, P. R.","18.071841665","-66.4905933325","(18.071842, -66.490593)"
"8977","ESCUELA SANTA TERESITA","PONCE","PONCE","Calle 23 Urb. Santa Teresita, Ponce, PR 00731","18.0311595331","-66.6078206329","(18.03116, -66.607821)"
"8976","ESCUELA JOAQUÍN FERRAN","PONCE","PONCE","Barrio Ferrán Calle Central Final, PO Box 7105 C-219, Ponce, PR 00732","18.0173526201","-66.629412566","(18.017353, -66.629413)"
"8025","ESCUELA ELADIO TIRADO","AGUADA","AGUADILLA","CARR. 417 KM. 3.2 BO. GUANABANO, AGUADA, P.R.  00602","18.368666453","-67.1556818142","(18.368666, -67.155682)"
"3570","CUARTEL DE LA POLICÍA","QUEBRADILLAS","AGUADILLA","BO. CACAO, QUEBRADILLAS, P.R.","18.4718741578","-66.9372362296","(18.471874, -66.937236)"
"8321","ESCUELA BO. CUCHILLAS","COROZAL","BAYAMÓN","Carr. 568, Km. 22.4 Bo. Cuchillas, Corozal, Puerto Rico","18.2902738832","-66.3533570214","(18.290274, -66.353357)"
"3220","CUARTEL DE LA POLICÍA","COMERÍO","BAYAMÓN","CARR. #778, COMERÍO, P.R.","18.2165831254","-66.2251467639","(18.216583, -66.225147)"
"8710","ESCUELA SABANA HOYOS","VEGA ALTA","ARECIBO","Carr. 690, Bo. Sabana Hoyos, Vega Alta","18.4398100019","-66.3355066649","(18.43981, -66.335507)"
"4540","TRIBUNAL DISTRITO","PATILLAS","GUAYAMA","CALLE #3, KM 127, PATILLAS, P.R.","18.0028555933","-66.0132616074","(18.002856, -66.013262)"
"8747","ESCUELA EMILIA BONILLA","VILLALBA","PONCE","Carr. 156 Km. 5 Barrio Vaca, Sector Mogote, Villalba, P. R.","18.1570001996","-66.4698370151","(18.157, -66.469837)"
"8842","ESCUELA   URBANA  ","  FLORIDA  ","  ARECIBO  ","Carr. 642  Km. 10.0, 3ra. Secc. De Yanes, Sector Arroyo, Florida","18.3637507275","-66.5506485423","(18.363751, -66.550649)"
"8638","ESCUELA UNIVERSITY GARDENS","SAN JUAN","CAROLINA","Calle Notre Dame Esq. Georgetown, Urb. University Gardens, Río Piedras, P.R.","18.4055587858","-66.0658451831","(18.405559, -66.065845)"
"8965","ESCUELA JARDINES DE PONCE","PONCE","PONCE","Carr. 505 Km. 0.7 Urb. Jardines de Ponce PO Box 780, Coto Laurel, Ponce, P.R. 00780","18.0438090951","-66.5893678515","(18.043809, -66.589368)"
"3460","CUARTEL DE LA POLICÍA","MARICAO","MAYAGUEZ","CARR. # 120, KM. 11.4 MARICAO, P.R.","18.1832074614","-66.9808546999","(18.183207, -66.980855)"
"2150","CENTRO GUBERNAMENTAL","CAROLINA","ADMINISTRADOR","CARRETERA 874 KM. 3.4, URB. ROSA MARÍA ESQ. CALLE 2, CAROLINA, P.R.","18.3834179841","-65.9542227349","(18.383418, -65.954223)"
"8203","ESCUELA SECUNDARIA CIDRA","CIDRA","CAGUAS","Carr. 171 Km 0, Hm. 3, Bo. Sud Cidra, PR  00739","18.1705483348","-66.161850665","(18.170548, -66.161851)"
"8025","ESCUELA JUAN LINO SANTIAGO","AGUADA","AGUADILLA","CARR. 417 KM. 3.6   BO. GUANABANO, Aguada, P.R.  00602","18.368666453","-67.1556818142","(18.368666, -67.155682)"
"3260","CUARTEL DE LA POLICÍA","FAJARDO","HUMACAO","CALLE VICTORÍA NÚM. 9, FAJARDO, P.R.","18.325308603","-65.6551686572","(18.325309, -65.655169)"
"8251","ESCUELA DORADO","DORADO","BAYAMÓN","Calle Paseo del Cristo, Dorado, PR","18.4634625563","-66.2666939026","(18.463463, -66.266694)"
"2260","CENTRO GUBERNAMENTAL","FAJARDO","HUMACAO","CALLE VICTORÍA NÚM. 9, FAJARDO, P.R.","18.3287130063","-65.6473204377","(18.328713, -65.64732)"
"8740","ESCUELA VOC. Y AGRÍCOLA","VILLALBA","PONCE","Carr. 149 Km. 59 Bo. Hato Puerco Arriba, Villalba, PR.","18.1102973425","-66.503468735","(18.110297, -66.503469)"
"2140","CENTRO GUBERNAMENTAL","CAMUY","AGUADILLA","CARR. 485  KM. 0.2 CAMUY, P.R.","18.4869815721","-66.8469839521","(18.486982, -66.846984)"
"2760","CENTRO GUBERNAMENTAL","YAUCO","PONCE","CALLE 65 DE INFANTERÍA, YAUCO, P.R.","18.033520002","-66.853050001","(18.03352, -66.85305)"
"8972","ESCUELA FERRY BARRANCAS","PONCE","PONCE","Calle 9 Ave. Tito Castro 301C STE 395 Urb. La Rambla, Ponce, PR 00731","18.03264278","-66.6010764457","(18.032643, -66.601076)"
"8443","ESCUELA RAFAEL N. COCA","LUQUILLO","CAROLINA","Calle Fernández García, (AL LADO RESIDENCIAL EL CEMÍ), Luquillo, P.R. 00773","18.3699161156","-65.7132596306","(18.369916, -65.71326)"
"8692","ESCUELA LAS CUEVAS","TRUJILLO ALTO","CAROLINA","Carr. 848 Km. 0.3, Bo. Las Cuevas, Trujillo Alto, P.R. 00976","18.3720335024","-66.0109438772","(18.372034, -66.010944)"
"4280","CENTRO JUDICIAL","GUAYAMA","GUAYAMA","URB. LA HACIENDA AVE. JOSÉ A. TORRES, AL LADO COMANDANCIA POLICÍA, GUAYAMA, P.R.","17.9711682569","-66.1149880136","(17.971168, -66.114988)"
"1030","DEPARTAMENTO DE HACIENDA INTENDENTE A. RAMÍREZ","SAN JUAN","ADMINISTRADOR&FA","PASEO COVADONGA NÚM. 10 SAN JUAN, P.R. 00902","18.4650024334","-66.1094697508","(18.465002, -66.10947)"
"8693","ESCUELA JUAN J. OSUNA","TRUJILLO ALTO","CAROLINA","Carr. PR 181 Km. 10.2 Bo. Quebrada Negrito, Trujillo Alto, P. R.","18.3317633329","-65.986588335","(18.331763, -65.986588)"
"8263","ESCUELA URB.FAJARDO GARDENS","FAJARDO","HUMACAO","Urb. Fajardo Gardens, Calle Tabonuco 612, Fajardo, PR","18.347709716","-65.6695550173","(18.34771, -65.669555)"
"8565","ESCUELA INSTITUTO TECNOLÓGICO DE PUERTO RICO","PONCE","PONCE","Urb. Perla del Sur Calle Cándido Hoyo 4820, Ponce, P.R. 00717","17.9989025193","-66.6300635549","(17.998903, -66.630064)"
"8583","ESCUELA JORGE SEDA CRESPO","RINCÓN","AGUADILLA","Calle Cambija, Bo. Ensenada, Rincón, PR   00677","18.3423171307","-67.2555873135","(18.342317, -67.255587)"
"8886","ESCUELA BELLAS ARTES","HUMACAO","HUMACAO","Bo. Cataño Zona Industrial, (Final)  Humacao, P. R.","18.1397336493","-65.8234026407","(18.139734, -65.823403)"
"3300","CUARTEL DE LA POLICÍA","GUAYNABO","ADMINISTRADOR&FA","CARR. #20, KM. 5.3, GUAYNABO, P.R.","18.362179831","-66.1120085574","(18.36218, -66.112009)"
"8056","ESCUELA URBANA DE AIBONITO","AIBONITO","CAGUAS","Calle Ruiz, San José 119, Sector El Coquí, Aibonito, PR  00705","18.1343263333","-66.2667796644","(18.134326, -66.26678)"
"2360","CENTRO GUBERNAMENTAL","JAYUYA","PONCE","CALLE CEMENTERIO, FRENTE CUARTEL POLICÍA, JAYUYA, P.R.","18.2202300012","-66.5953799992","(18.22023, -66.59538)"
"3563","COMANDANCIA NUEVA ","PONCE","PONCE","AVE. HOSTOS, AL LADO DEL CENTRO GUBERNAMENTAL","18.0045959942","-66.5851845265","(18.004596, -66.585185)"
"2610","CENTRO GUBERNAMENTAL","SALINAS","GUAYAMA","CALLE CARRIÓN MADURO FINAL, SALINAS, P.R.","17.9744200006","-66.297900001","(17.97442, -66.2979)"
"3550","CUARTEL DE LA POLICÍA","PEÑUELAS","PONCE","CARR. 3383, KM. 0.5, BO. CUEVAS, PEÑUELAS, P.R.","18.0555062177","-66.7247368462","(18.055506, -66.724737)"
"8211","ESCUELA RAMÓN J DÁVILA","COAMO","GUAYAMA","Urb. El Edén Calle Principal Final, Apartado 358, Coamo, P. R. 00769","18.0738552678","-66.3650295136","(18.073855, -66.36503)"
"8567","ESCUELA RAMÓN MARÍN","PONCE","PONCE","Ave. Las Américas P.O. Box 8152, Ponce, P.R. 00732-8152","18.0070937711","-66.6020303229","(18.007094, -66.60203)"
"3730","CUARTEL DE LA POLICÍA","VIEQUES","HUMACAO","CARRETERA 200 K.2 VIEQUES, P.R.","18.1435223693","-65.4420776384","(18.143522, -65.442078)"
"8858","ESCUELA INES MARÍA MENDOZA","SAN JUAN","CAROLINA","CARR. 842, KM 2.6, BO. CAIMITO, SAN JUAN","18.3397116675","-66.0776959987","(18.339712, -66.077696)"
"8936","ESCUELA RÍO CAÑAS","CAGUAS","CAGUAS","Carr. 797, Km. 25, Hm. 1, Bario Río Cañas, Caguas, PR  00726","18.2866006667","-66.0474033315","(18.286601, -66.047403)"
"8596","ESCUELA CASIANO CEPEDA","RÍO GRANDE","CAROLINA","Carr. 959 Km. 2.0, Bo. Ciénaga Baja, Río Grande, P.R.","18.3610147829","-65.8530671221","(18.361015, -65.853067)"
"3760","CUARTEL DE LA POLICÍA  ","YAUCO","PONCE","INTERSECCIÓN CARR. #128 Y CARR. #368 BO. SUSUA BAJA, YAUCO, P.R.","18.0369976005","-66.8597090906","(18.036998, -66.859709)"
"8273","ESCUELA ÁUREA E. QUILES CLAUDIO","GUÁNICA","MAYAGUEZ","Calle Ochoa Carretera 333 Km. 0.5, Guánica, P.R.","17.9754157894","-66.9043749255","(17.975416, -66.904375)"
"3700","COMANDANCIA DE LA POLICÍA","UTUADO","ARECIBO","NORTE URB. CABRERA UTUADO P.R.","18.267171873","-66.7120001502","(18.267172, -66.712)"
"8643","ESCUELA QUEBRADA HONDA","SAN LORENZO","CAGUAS","Carr. 181, Km. 10, Bo. Quebrada Honda, San Lorenzo, PR  00754","18.1367500002","-65.9842359995","(18.13675, -65.984236)"
"8751","ESCUELA GUAYABOTA ","YABUCOA","HUMACAO","RAMAL #182, BO. GUAYABOTA, SECTOR LA ALDEA, YABUCOA, PR","18.0804729011","-65.9674676518","(18.080473, -65.967468)"
"8171","ESCUELA HENRY BARRACKS","CAYEY","CAGUAS","Carr. 14 Km. 71 Ave Antonio R. Barcelo  Urb. Monte Llanos, Cayey, P.R.  00737","18.1164150016","-66.1581883338","(18.116415, -66.158188)"
"8697","ESCUELA EL CONQUISTADOR","TRUJILLO ALTO","CAROLINA","Carr. 175 Km. 10.2  Urb. El Conquistador Trujillo Alto, P.R.    ","18.3436290226","-66.007233465","(18.343629, -66.007233)"
"3050","CUARTEL DE LA POLICÍA","AIBONITO","CAGUAS","CALLE JULIO ROSARIO #198, AIBONITO, PR","18.1395839281","-66.2692797617","(18.139584, -66.26928)"
