"caso","tr_mite","fecha_de_radicaci_n","a_o_de_radicaci_n","mes_de_radicaci_n","catastro","municipio","direcci_n","regi_n","status","adjudicado_o_pendiente","fecha_de_adjudicaci_n","siglas","x","y","radicado_por_pa","nombre_del_proyecto","publico_o_privado","rural_o_urbano","due_o_del_proyecto","location_1","lat","lon"
"2012-069322-PRA-35160","Rotulos y anuncios","2014-12-11T12:29:00.000","2014","2014.12","144-075-199-37","Trujillo Alto","Carr 175 Int, Km 4.4, Camn Claudio Baez, Carraízo, Trujillo Alto","Central","Expedido","Adjudicado","2014-12-16T00:00:00.000","PRA","242307.4861526","253574.87897692001","No","GFR TRUJILLO ALTO","Privado","Rural","JAVIER VIDAL ","(18.3169612884521, -66.0331268310546)","18.316961288452099","-66.033126831054602"
"2012-064526-REC-30863","Solicitud de Recomendaciones","2014-12-11T11:50:00.000","2014","2014.12","199-073-279-03","Caguas","Avenida Principal, 0.7, Ciudad Jardin, Bairoa, Caguas","Humacao","Expedido","Adjudicado","2015-01-16T00:00:00.000","REC","240745.18922381001","246703.650297349","No","QMC-Ciudad Jardin Caguas","Privado","Urbano","EDGAR MONTAÑEZ ","(18.2549114227294, -66.0480422973632)","18.2549114227294","-66.048042297363196"
"2013-215944-CSA-08182","Certificado de Salud","2014-12-11T10:31:00.000","2014","2014.12","011-100-368-33","Arecibo","Calle R, Y-26, Urb. Jardines De Arecibo, Hato Abajo, Arecibo","Arecibo","Expedido","Adjudicado","2015-01-29T00:00:00.000","CSA","166202.96150582001","270468.45610974001","No","Remodelación a Edificio Existente","Privado","Rural","ERNESTO PÉREZ ","(18.4697399139404, -66.753318786621)","18.469739913940401","-66.753318786620994"
"2013-215944-CPI-01711","Certificado Incendios","2014-12-11T10:13:00.000","2014","2014.12","011-100-368-33","Arecibo","Calle R, Y-26, Urb. Jardines De Arecibo, Hato Abajo, Arecibo","Arecibo","Expedido","Adjudicado","2015-01-29T00:00:00.000","CPI","166202.96150582001","270468.45610974001","No","Remodelación a Edificio Existente","Privado","Rural","ERNESTO PÉREZ ","(18.4697399139404, -66.753318786621)","18.469739913940401","-66.753318786620994"
"2012-090721-REC-30843","Solicitud de Recomendaciones","2014-12-11T09:30:00.000","2014","2014.12","392-000-009-03","Santa Isabel","Pr153, Int. Pr-52, Portal De La Reina, Jauca Ii, Santa Isabel","Ponce","Expedido","Adjudicado","2015-01-16T00:00:00.000","REC","204935.80813552","219985.00876398","No","Urbanizacion Brisas del Oasis","Privado","Urbano","JOSE MUNDO ","(18.0138931274414, -66.3867263793945)","18.013893127441399","-66.386726379394503"
"2013-224318-CUB-56888","Consulta de Ubicacion","2014-12-11T07:47:00.000","2014","2014.12","344-040-288-75","Coamo","Carr.150, 19.8, San Ildefonso, San Ildefonso, Coamo","Ponce","Expedido","Adjudicado","2015-12-10T00:00:00.000","CUB","205837.260517349","227335.77264626001","No","Anibal Velez","Privado","Urbano","DOMINGO ARAUJO ","(18.0803050994873, -66.378189086914)","18.080305099487301","-66.378189086914006"
"2013-199987-REC-30821","Solicitud de Recomendaciones","2014-12-11T06:55:00.000","2014","2014.12","083-096-223-08","Toa Alta","Pr-823, Km. 3.8(Int.), Sector Cuchillas, Río Lajas, Toa Alta","Central","Expedido","Adjudicado","2015-08-18T00:00:00.000","REC","216254.328411219","259788.562025789","No","Segregacion de dos lotes Ernand Rivera Rodriguez","Privado","Rural","ERNAND RIVERA RODRIGUEZ","(18.373456954956, -66.2795257568359)","18.373456954956001","-66.279525756835895"
"2012-108349-CPI-01681","Certificado Incendios","2014-12-11T05:54:00.000","2014","2014.12","063-000-008-05","San Juan","Ave Pr 17 Int. Pr 8, 0, Antigua Villa Panamericana, Sabana Llana Norte, San Juan","Central","Expedido","Adjudicado","2014-12-11T00:00:00.000","CPI","242745.862897299","264261.09711496002","Si","The Mall of San Juan","Privado","Urbano","MARK BEDELL ","(18.4120254516601, -66.0254669189453)","18.412025451660099","-66.025466918945298"
"2012-108349-CSA-08141","Certificado de Salud","2014-12-10T20:40:00.000","2014","2014.12","063-000-008-05","San Juan","Ave Pr 17 Int. Pr 8, 0, Antigua Villa Panamericana, Sabana Llana Norte, San Juan","Central","Expedido","Adjudicado","2014-12-10T00:00:00.000","CSA","242745.862897299","264261.09711496002","Si","The Mall of San Juan","Privado","Urbano","MARK BEDELL ","(18.4120254516601, -66.0254669189453)","18.412025451660099","-66.025466918945298"
"2013-219026-CSA-08122","Certificado de Salud","2014-12-10T16:20:00.000","2014","2014.12","226-000-005-95","Gurabo","Pr-93, 0.1, N/A, Mamey, Gurabo","Humacao","Expedido","Adjudicado","2014-12-24T00:00:00.000","CSA","251404.25458178","245665.326772339","No","JANSSEN-NIRO #3","Privado","Urbano","EDGARDO NEGRON ","(18.2453022003173, -65.9472732543945)","18.245302200317301","-65.947273254394503"
"2013-219026-CPI-01663","Certificado Incendios","2014-12-10T16:11:00.000","2014","2014.12","226-000-005-95","Gurabo","Pr-93, 0.1, N/A, Mamey, Gurabo","Humacao","Expedido","Adjudicado","2015-02-10T00:00:00.000","CPI","251404.25458178","245665.326772339","No","JANSSEN-NIRO #3","Privado","Urbano","EDGARDO NEGRON ","(18.2453022003173, -65.9472732543945)","18.245302200317301","-65.947273254394503"
"2013-228127-API-79232","Planos de Inscripción","2014-12-10T14:32:00.000","2014","2014.12","358-000-010-99","Lajas","118, 0.1, Comunidad Rural Lajas Arriba, Lajas Arriba, Lajas","Aguadilla","Expedido","Adjudicado","2014-12-17T00:00:00.000","API","138964.443371","223037.315670279","No","Segregacion de un solar agricola","Privado","Rural","JOSE AVILES GARCIA","(18.0406074523925, -67.0097885131835)","18.0406074523925","-67.009788513183494"
"2013-182221-REC-30770","Solicitud de Recomendaciones","2014-12-10T13:49:00.000","2014","2014.12","284-074-011-16","Hormigueros","Carretera # 2, Km. 165.4, Sector La Loma Del Gacho, Lavadero, Hormigueros","Aguadilla","Cancelado","Adjudicado","2015-01-15T00:00:00.000","REC","129064.9512748","232931.90558886901","No","EDIFICIO APARTAMENTOS RAMON CAYUELA","Privado","Rural","RAMON CAYUELA ","(18.1296997070312, -67.1036300659179)","18.1296997070312","-67.103630065917898"
"2012-018041-PDE-10741","Permiso Demolicion","2014-12-10T13:20:00.000","2014","2014.12","420-054-265-11","Guayama","Pr -3 Ave. Los Veteranos, Km. 135.7, Sector Reparto Sabana Calle 1, Barrio Pueblo, Guayama","Humacao","Expedido","Adjudicado","2015-02-05T00:00:00.000","PDE","234836.02152655","216438.694350829","No","Remodelación y Ampliación Hospital Santa Rosa II","Privado","Urbano","ENRIQUE GUTIÉRREZ RODRÍGUEZ","(17.981575012207, -66.1044311523437)","17.981575012206999","-66.104431152343693"
"2013-219726-CSA-08101","Certificado de Salud","2014-12-10T12:49:00.000","2014","2014.12","158-050-008-35","Lares","Pr 111 Calle Muñoz Rivera, ., Esquina Palmer, Barrio Pueblo, Lares","Arecibo","Expedido","Adjudicado","2015-04-09T00:00:00.000","CSA","153139.23750264","251341.394623409","No","Remodelación a Local Comercial","Privado","Urbano","PEDRO DICUPÉ CRUZ ","(18.2966880798339, -66.8765640258789)","18.296688079833899","-66.876564025878906"
"2013-219726-CPI-01623","Certificado Incendios","2014-12-10T12:43:00.000","2014","2014.12","158-050-008-35","Lares","Pr 111 Calle Muñoz Rivera, ., Esquina Palmer, Barrio Pueblo, Lares","Arecibo","Expedido","Adjudicado","2015-04-09T00:00:00.000","CPI","153139.23750264","251341.394623409","No","Remodelación a Local Comercial","Privado","Urbano","PEDRO DICUPÉ CRUZ ","(18.2966880798339, -66.8765640258789)","18.296688079833899","-66.876564025878906"
"2012-106000-REC-30762","Solicitud de Recomendaciones","2014-12-10T11:15:00.000","2014","2014.12","000-000-000-00","Ciales","Pr615, 4.05, Pozas Ward, Pozas, Ciales","Arecibo","Expedido","Adjudicado","2015-01-16T00:00:00.000","REC","228153.958635599","232251.15287803","No","REEMPLAZO PUENTE 599 PR 615 CIALES","Público","Rural","VICTOR PELLETIER ORTIZ","(18.1245384216308, -66.1673049926757)","18.124538421630799","-66.167304992675696"
"2012-062903-CUB-56828","Consulta de Ubicacion","2014-12-10T07:33:00.000","2014","2014.12","126-000-003-87","Aguada","2, 137.8, X, Cerro Gordo, Aguada","Aguadilla","Expedido","Adjudicado","2015-02-27T00:00:00.000","CUB","123470.71356534","256005.528618229","No","Segregación de seis (6) solares","Privado","Rural","CARLOS SOTO FELICIANO","(18.3379726409912, -67.1573486328125)","18.3379726409912","-67.1573486328125"
"2013-172060-REC-30701","Solicitud de Recomendaciones","2014-12-09T19:24:00.000","2014","2014.12","088-098-335-01","Carolina","Carr. 3, Km. 10.6, Urbano, Martín González, Carolina","Central","Cancelado","Adjudicado","2015-01-12T00:00:00.000","REC","250824.272030369","259948.62227158001","No","Remodelacion Edificio Sr. Jose Reyes","Privado","Urbano","JOSE REYES MATEO","(18.374361038208, -65.9524002075195)","18.374361038208001","-65.952400207519503"
"2013-227273-CUB-56808","Consulta de Ubicacion","2014-12-09T16:41:00.000","2014","2014.12","008-079-089-26","Quebradillas","Carr.113, 9.8, Las Cuevitas, Terranova, Quebradillas","Aguadilla","Cancelado","Adjudicado","2015-01-18T00:00:00.000","CUB","145727.985736","271196.725987749","No","Suc. Luciano Sanchez","Privado","Rural","SUCN.LUCIANO SANCHEZ ","(18.4758987426757, -66.9471893310546)","18.4758987426757","-66.947189331054602"
"2013-158633-REC-30661","Solicitud de Recomendaciones","2014-12-09T15:31:00.000","2014","2014.12","041-078-003-29","Carolina","Calle Gardenia, #7, Isla Verde, Cangrejo Arriba, Carolina","Central","Expedido","Adjudicado","2015-06-22T00:00:00.000","REC","244037.644681829","267704.65217115002","No","Condohotel Gardenia","Privado","Urbano","JOSE  GRANDE  FERNANDEZ ","(18.4445838928222, -66.0164566040039)","18.444583892822202","-66.016456604003906"
"2012-018041-REC-30621","Solicitud de Recomendaciones","2014-12-09T14:07:00.000","2014","2014.12","420-054-265-11","Guayama","Pr -3 Ave. Los Veteranos, Km. 135.7, Sector Reparto Sabana Calle 1, Barrio Pueblo, Guayama","Humacao","Expedido","Adjudicado","2015-03-09T00:00:00.000","REC","234836.02152655","216438.694350829","No","Remodelación y Ampliación Hospital Santa Rosa II","Privado","Urbano","ENRIQUE GUTIÉRREZ RODRÍGUEZ","(17.981575012207, -66.1044311523437)","17.981575012206999","-66.104431152343693"
"2012-039385-REC-30601","Solicitud de Recomendaciones","2014-12-09T14:00:00.000","2014","2014.12","062-055-218-11","San Juan","Calle Blay Esq Matadero, 0, Sector Bechara, Gobernador Piñero, San Juan","Central","Expedido","Adjudicado","2015-01-22T00:00:00.000","REC","235520.90727272001","264892.69302473002","No","MINI-ALMACENES KENNEDY","Privado","Urbano","ROBERTO AYBAR ","(18.41933807, -66.09712569)","18.419338069999998","-66.097125689999999"
"2013-164600-REA-24763","REA Recomendación Ambiental","2014-12-09T08:04:00.000","2014","2014.12","207-078-007-30","Mayagüez","Carr 108, Km 2.9, Miradero, Miradero, Mayagüez","Aguadilla","Expedido","Adjudicado","2015-02-10T00:00:00.000","REA","125396.73871921","243518.208652959","No","MIRADERO ELDERLY APARTMENTS","Privado","Urbano","AMERICO RODRIGUEZ ","(18.2252216339111, -67.1386795043945)","18.225221633911101","-67.138679504394503"
"2013-173942-REA-24762","REA Recomendación Ambiental","2014-12-09T07:59:00.000","2014","2014.12","024-007-325-57","Aguadilla","Pr 465, 1.5, Ceiba Baja, Ceiba Baja, Aguadilla","Aguadilla","Expedido","Adjudicado","2015-02-02T00:00:00.000","REA","131206.9763485","269936.26869817899","No","EGIDA RETIRO DE LA CEIBA II","Privado","Rural","RAMON  ARBONA GARCIA","(18.4640941619873, -67.0846328735351)","18.464094161987301","-67.084632873535099"
"2011-799248-REA-24761","REA Recomendación Ambiental","2014-12-09T07:53:00.000","2014","2014.12","389-062-445-12","Ponce","Concordia, Aurora Y Mendez Vigo, 14, Centro Historico, Primero, Ponce","Ponce","Archivado","Adjudicado","2015-01-11T00:00:00.000","REA","180802.29287509","219548.33217292","No","Paseos de Concordia","Privado","Urbano","EDUARDO RUBERTE HUERTAS","(18.0098667144775, -66.6146163940429)","18.0098667144775","-66.614616394042898"
"2011-781653-PCU-39602","Permiso de Urbanización","2014-12-09T07:51:00.000","2014","2014.12","417-000-005-04","Salinas","Carr. Pr-1, Km 86.7 Interior, Sector El Coco, Lapa, Salinas","Humacao","Pre-aprobado","Adjudicado","2014-12-10T00:00:00.000","PCU","218944.105957269","218174.06753843001","No","Estancias Don Mariano","Privado","Urbano","JORGE GONZALEZ RODRIGUEZ","(17.9974517822265, -66.2544555664062)","17.997451782226499","-66.254455566406193"
"2013-PRR-35962","Prorroga Reapertura Acela","2013-12-05T08:57:00.000","2013","2013.12",,,,"A - To Handle","Expedido","Adjudicado","2014-03-18T00:00:00.000","PRR",,,"No",,,,"  ",,,
"2013-149871-API-79112","Planos de Inscripción","2014-12-08T19:50:00.000","2014","2014.12","237-000-003-25","Las Marías","Carr 498, Km 2.7 Interior, Bo Cerrote, Cerrote, Las Marías","Aguadilla","Cancelado","Adjudicado","2015-01-23T00:00:00.000","API","149360.46183633001","241996.308269589","No","segregacion de un predio y remanente","Privado","Rural","LUIS  RODRIGUEZ RODRIGUEZ","(18.2121715545654, -66.9120712280273)","18.212171554565401","-66.912071228027301"
"2012-075609-REC-30523","Solicitud de Recomendaciones","2014-12-08T15:39:00.000","2014","2014.12","000-000-000-00","Cayey","Pr-14, 65.57, Toita, Toíta, Cayey","Humacao","Cancelado","Adjudicado","2015-01-11T00:00:00.000","REC","228153.958635599","232251.15287803","No","Reemplazo Puente Sobre Qda Toita, PR-14","Público","Rural","JUAN VIRELLA SANCHEZ","(18.1245384216308, -66.1673049926757)","18.124538421630799","-66.167304992675696"
"2013-206455-API-79111","Planos de Inscripción","2014-12-08T15:38:00.000","2014","2014.12","057-037-244-08","Vega Baja","Pr 155, 5.9, Vega Serena, Pugnado Afuera, Vega Baja","Arecibo","Expedido","Adjudicado","2014-12-23T00:00:00.000","API","204154.2988628","265284.11824803002","No","0682-001VEGA SERENA 1","Privado","Urbano","ADRIAN STELLA ","(18.4231643676757, -66.3940124511718)","18.4231643676757","-66.394012451171804"
"2012-028328-PCU-39564","Permiso de Urbanización","2014-12-08T12:23:00.000","2014","2014.12","159-000-004-49","Lares","Carr. Pr-134, Km. 16.3 Int., Pueblo, Lares, Lares","Arecibo","Expedido","Adjudicado","2014-12-18T00:00:00.000","PCU","158264.930496599","251139.74714260001","No","Segregación de solares Sucn. Hipólito Rodríguez","Privado","Rural","SUCN. HIPÓLITO RODRÍGUEZ ","(18.2949714660644, -66.8280792236328)","18.2949714660644","-66.828079223632798"
"2013-155862-REA-24725","REA Recomendación Ambiental","2014-12-08T10:51:00.000","2014","2014.12","088-085-798-17","Carolina","Carretera Pr-887, Local 2, Sect. Carolina Industrial Park, Martín González, Carolina","Central","Expedido","Adjudicado","2015-02-09T00:00:00.000","REA","249031.23207835","260138.26862076001","No","WAREHOUSE PLAZA III ","Privado","Urbano","ALBERTO  COSSIO ","(18.3761177062988, -65.9693603515625)","18.3761177062988","-65.9693603515625"
"2011-031732-CSA-07907","Certificado de Salud","2014-12-08T07:52:00.000","2014","2014.12","334-031-282-01","San Germán","Carretera Pr-318, Km 1.7, Maresua, Maresúa, San Germán","Aguadilla","Cancelado","Adjudicado","2015-05-11T00:00:00.000","CSA","133546.75790266","227473.77894868","No","Construccion Instalacion Edificio Hangar","Privado","Rural","JOSE MARTINEZ SANTIAGO","(18.0805301666259, -67.0611038208007)","18.080530166625898","-67.061103820800696"
"2011-158334-REC-30504","Solicitud de Recomendaciones","2014-12-08T06:54:00.000","2014","2014.12","063-092-431-02","San Juan","Calle Añasco Esquina Calle Balseiro, 0, Barriada Blondet, Hato Rey Sur, San Juan","Central","Expedido","Adjudicado","2015-01-29T00:00:00.000","REC","240049.616652139","263290.99928612","No","Balseiro Elderly","Privado","Urbano","LEOPOLDO CZEPLOWODZKI ","(18.4047870635986, -66.0542907714843)","18.404787063598601","-66.054290771484304"
"2013-228667-ARC-19622","Rectificacion de Cabida","2014-12-08T03:36:00.000","2014","2014.12","150-074-215-17","Fajardo","Carr. Pr-976, Km. 1.4, Comunidad Espanta Sueños, Florencio, Fajardo","Central","Expedido","Adjudicado","2015-02-02T00:00:00.000","ARC","281060.67348648899","253692.21917170001","No","Segregación Sucn. Agapito Suárez","Privado","Rural","AGAPITO SUAREZ ","(18.3169059753417, -65.6665344238281)","18.316905975341701","-65.666534423828097"
"2011-031732-CPI-01481","Certificado Incendios","2014-12-08T03:36:00.000","2014","2014.12","334-031-282-01","San Germán","Carretera Pr-318, Km 1.7, Maresua, Maresúa, San Germán","Aguadilla","Cancelado","Adjudicado","2015-05-11T00:00:00.000","CPI","133546.75790266","227473.77894868","No","Construccion Instalacion Edificio Hangar","Privado","Rural","JOSE MARTINEZ SANTIAGO","(18.0805301666259, -67.0611038208007)","18.080530166625898","-67.061103820800696"
"2013-129162-CUB-56748","Consulta de Ubicacion","2014-12-07T07:27:00.000","2014","2014.12","242-028-082-01","Jayuya","Pr 527 , 1.1, Caricaboa, Veguitas, Jayuya","Ponce","Denegado","Adjudicado","2016-04-04T00:00:00.000","CUB","184534.30404408","241397.18087573","No","SEGREGACION DOMINGO SANTOS MARTINEZ","Privado","Rural","DOMINGO SANTOS  MARTINEZ","(18.2073001861572, -66.5795364379882)","18.207300186157202","-66.579536437988196"
"2013-227273-DEC-55790","Exclusion Categorica","2014-12-06T20:28:00.000","2014","2014.12","008-079-089-26","Quebradillas","Carr.113, 9.8, Las Cuevitas, Terranova, Quebradillas","Aguadilla","Expedido","Adjudicado","2014-12-06T00:00:00.000","DEC","145727.985736","271196.725987749","No","Suc. Luciano Sanchez","Privado","Rural","SUCN.LUCIANO SANCHEZ ","(18.4758987426757, -66.9471893310546)","18.4758987426757","-66.947189331054602"
"2013-125132-CPI-01441","Certificado Incendios","2014-12-06T13:32:00.000","2014","2014.12","389-057-003-15","Ponce","Calle 1, 27, Sector Industrial, Sabanetas, Ponce","Ponce","Expedido","Adjudicado","2014-12-06T00:00:00.000","CPI","184290.62853573001","219961.910976229","Si","Instituto Carreras Cortas y Academia PI","Privado","Urbano","REINALDO ROSADO VEGA","(18.0136318206787, -66.5816802978515)","18.0136318206787","-66.581680297851506"
"2012-057662-CUB-56708","Consulta de Ubicacion","2014-12-06T11:43:00.000","2014","2014.12","091-056-302-15","Río Grande","Carr 968, 3.2, Las Coles, Zarzal, Río Grande","Central","Cancelado","Adjudicado","2015-02-13T00:00:00.000","CUB","269479.18676061003","261598.70435905","No","SEGREGACION DANIEL Y CARMEN","Privado","Rural","OMAR VEGA PERALES","(18.3887462615966, -65.7758255004882)","18.388746261596602","-65.775825500488196"
"2013-149360-CSA-07848","Certificado de Salud","2014-12-05T14:48:00.000","2014","2014.12","366-050-109-16","Juana Díaz","Lote 7 500 Carr. 584, Km. 0.9, Parque Industrial, Amuelas, Juana Díaz","Ponce","Expedido","Adjudicado","2014-12-05T00:00:00.000","CSA","192724.63493570001","223663.69076807","Si","Nuevo Edificio Mfg. de Lentes de Contacto (Fase G)","Privado","Urbano","IVÁN HERNÁNDEZ LÓPEZ","(18.0471229553222, -66.5020523071289)","18.047122955322202","-66.502052307128906"
"2013-149360-CPI-01428","Certificado Incendios","2014-12-05T14:43:00.000","2014","2014.12","366-050-109-16","Juana Díaz","Lote 7 500 Carr. 584, Km. 0.9, Parque Industrial, Amuelas, Juana Díaz","Ponce","Expedido","Adjudicado","2014-12-05T00:00:00.000","CPI","192724.63493570001","223663.69076807","Si","Nuevo Edificio Mfg. de Lentes de Contacto (Fase G)","Privado","Urbano","IVÁN HERNÁNDEZ LÓPEZ","(18.0471229553222, -66.5020523071289)","18.047122955322202","-66.502052307128906"
"2013-221392-REC-30443","Solicitud de Recomendaciones","2014-12-05T14:03:00.000","2014","2014.12","324-023-027-23","Cayey","Carr. Num. 14, Km 61.3 Int., Sector Buena Vista, Toíta, Cayey","Humacao","Expedido","Adjudicado","2015-01-22T00:00:00.000","REC","227560.19109795001","231130.84974444","No","PERMISO DE URB. SEGREGAR 2 SOLARES Y 1 REMANENE","Privado","Rural","SUCN. HERMENEGILDO GIL ","(18.114423751831, -66.1729278564453)","18.114423751831001","-66.172927856445298"
"2013-PRE-20880","Preconsulta","2013-11-19T09:08:00.000","2013","2013.11",,,,"A - To Handle","Expedido","Adjudicado","2013-12-05T00:00:00.000","PRE",,,"No",,,,"  ",,,
"2013-116909-CUB-56688","Consulta de Ubicacion","2014-12-05T13:54:00.000","2014","2014.12","353-000-004-57","Yabucoa","Carr.906, Km.1.6 Int., Aguacate, Playa, Yabucoa","Humacao","Cancelado","Adjudicado","2015-01-08T00:00:00.000","CUB","263280.40993745899","227498.20043950001","No","Luis G. López Morales","Privado","Rural","LUIS  LÓPEZ  MORALES","(18.080846786499, -65.8355407714843)","18.080846786498999","-65.835540771484304"
"2012-072745-REC-30441","Solicitud de Recomendaciones","2014-12-05T13:21:00.000","2014","2014.12","111-000-006-50","Corozal","Camino Los Albinos, 0.0, Los Albinos, Abras, Corozal","Central","Expedido","Adjudicado","2015-06-04T00:00:00.000","REC","213688.32796861001","257030.101498259","No","Nueva Escuela Superior Vocacional de Corozal ","Público","Rural","MEMPHIS CABÁN ","(18.3510951995849, -66.305320739746)","18.351095199584901","-66.305320739745994"
"2013-158222-REC-30437","Solicitud de Recomendaciones","2014-12-05T11:47:00.000","2014","2014.12","064-062-271-02","Carolina","Avenida Camporico, 0, Country Club, Sabana Abajo, Carolina","Central","Expedido","Adjudicado","2015-01-22T00:00:00.000","REC","246486.72658041","264491.85760709899","No","CVS Ave. Campo Rico","Privado","Urbano","JORGE BETANCOURT ","(18.415506362915, -65.9933395385742)","18.415506362915","-65.993339538574205"
"2013-158222-REC-30434","Solicitud de Recomendaciones","2014-12-05T11:00:00.000","2014","2014.12","064-062-271-02","Carolina","Avenida Camporico, 0, Country Club, Sabana Abajo, Carolina","Central","Archivado","Adjudicado","2015-06-12T00:00:00.000","REC","246486.72658041","264491.85760709899","No","CVS Ave. Campo Rico","Privado","Urbano","JORGE BETANCOURT ","(18.415506362915, -65.9933395385742)","18.415506362915","-65.993339538574205"
"2013-162209-REC-30432","Solicitud de Recomendaciones","2014-12-05T10:50:00.000","2014","2014.12","318-088-255-01","Villalba","Carretera Pr-149, Km. 61.3 Interior, Sector Quintas Del Alba, Villalba Abajo, Villalba","Ponce","Expedido","Adjudicado","2015-02-17T00:00:00.000","REC","191590.004705339","229000.056436149","No","ANDREA ALVARADO ORTIZ","Privado","Rural","ANDREA ALVARADO ORTIZ","(18.0953330993652, -66.5127868652343)","18.095333099365199","-66.512786865234304"
"2013-187301-API-79013","Planos de Inscripción","2014-12-05T08:58:00.000","2014","2014.12","154-048-123-92","Añasco","Carretera 402, Km 1.7 Interior, Marias, Marías, Añasco","Aguadilla","Expedido","Adjudicado","2014-12-10T00:00:00.000","API","125269.02579571","251720.4014382","No","Segregacion e Inscripcion de Ocho predios","Privado","Urbano","LUIS FIGUEROA FELICIANO","(18.2993221282958, -67.1401824951171)","18.299322128295799","-67.140182495117102"
"2012-090721-REC-30421","Solicitud de Recomendaciones","2014-12-05T07:33:00.000","2014","2014.12","392-000-009-03","Santa Isabel","Pr153, Int. Pr-52, Portal De La Reina, Jauca Ii, Santa Isabel","Ponce","Expedido","Adjudicado","2015-06-05T00:00:00.000","REC","204935.80813552","219985.00876398","No","Urbanizacion Brisas del Oasis","Privado","Urbano","JOSE MUNDO ","(18.0138931274414, -66.3867263793945)","18.013893127441399","-66.386726379394503"
"2012-030541-CSA-07841","Certificado de Salud","2014-12-05T06:58:00.000","2014","2014.12","366-060-109-14","Juana Díaz","Pr-584, 500, Amuelas, Amuelas, Juana Díaz","Ponce","Expedido","Adjudicado","2014-12-05T00:00:00.000","CSA","192603.76970638","223374.25180909","Si","Coopervision New Packaging and Warehouse Bldg.","Privado","Urbano","IVÁN  HERNÁNDEZ LÓPEZ","(18.0445079803466, -66.503189086914)","18.044507980346602","-66.503189086914006"
"2012-030541-CPI-01421","Certificado Incendios","2014-12-05T06:53:00.000","2014","2014.12","366-060-109-14","Juana Díaz","Pr-584, 500, Amuelas, Amuelas, Juana Díaz","Ponce","Expedido","Adjudicado","2014-12-05T00:00:00.000","CPI","192603.76970638","223374.25180909","Si","Coopervision New Packaging and Warehouse Bldg.","Privado","Urbano","IVÁN  HERNÁNDEZ LÓPEZ","(18.0445079803466, -66.503189086914)","18.044507980346602","-66.503189086914006"
"2011-030635-REC-30401","Solicitud de Recomendaciones","2014-12-04T16:06:00.000","2014","2014.12","359-069-411-01","Sabana Grande","Carr. Pr-121, 4.8, Sector Maginas, Rayo, Sabana Grande","Aguadilla","Expedido","Adjudicado","2014-12-19T00:00:00.000","REC","145799.54808574001","222972.566361829","No","Seis (6) Locales Comerciales Sr. Ramon Gelabert","Privado","Rural","RAMON GELABERT CINTRON","(18.0402069091796, -66.9452362060546)","18.040206909179599","-66.945236206054602"
"2013-220100-REC-30396","Solicitud de Recomendaciones","2014-12-04T14:37:00.000","2014","2014.12","145-000-007-92","Trujillo Alto","181, Km 0.5 Int, Kennedy Hills, Quebrada Negrito, Trujillo Alto","Central","Expedido","Adjudicado","2015-01-16T00:00:00.000","REC","247316.46481157001","253932.64510676","No","Complejo Deportivo Kennedy Hills","Público","Rural","RENE CRESPO LEBRON","(18.3200893402099, -65.9857330322265)","18.320089340209901","-65.985733032226506"
"2012-106162-CUB-56670","Consulta de Ubicacion","2014-12-04T13:30:00.000","2014","2014.12","394-079-217-01","Salinas","Calle Santiago Iglesias, Num. 368-A, Coco Nuevo, Lapa, Salinas","Humacao","Expedido","Adjudicado","2015-06-04T00:00:00.000","CUB","218731.02228507001","218977.37096802","No","Permiso de inscripcion de 1 solar Luis A Diaz","Privado","Rural","LUIS DIAZ RAMOS","(18.0047130584716, -66.2564620971679)","18.004713058471602","-66.256462097167898"
"2011-798721-DEC-55710","Exclusion Categorica","2014-12-04T13:13:00.000","2014","2014.12","299-000-003-82","Cidra","Calle Amapola, Parcela 9, Sector Campo Bello, Rincón, Cidra","Humacao","Expedido","Adjudicado","2014-12-05T00:00:00.000","DEC","229396.568406059","234284.61761292","No","Recomendacion de Recursos Naturales y Ambientales","Privado","Rural","ELIEZER MALDONADO ","(18.1428928375244, -66.155532836914)","18.1428928375244","-66.155532836914006"
"2013-125820-REC-30391","Solicitud de Recomendaciones","2014-12-04T13:08:00.000","2014","2014.12","253-093-237-02","Juncos","Pr 919, 4.2, Doctor Del As Gomas, Valenciano Abajo, Juncos","Humacao","Cancelado","Adjudicado","2015-02-08T00:00:00.000","REC","254479.41604824","239349.542311539","No","Segregacion Sucn Carmen Cruz Castro","Privado","Rural","LUIS LOPEZ RIJOS","(18.1881637573242, -65.9183654785156)","18.188163757324201","-65.918365478515597"
"2013-172661-REC-30388","Solicitud de Recomendaciones","2014-12-04T12:03:00.000","2014","2014.12","294-063-185-29","Villalba","Pr-561, 0.5, Hato Puerco Arriba, Vacas, Villalba","Ponce","Expedido","Adjudicado","2015-01-30T00:00:00.000","REC","194987.44698477001","232995.52505985001","No","Alturas de Villalba","Privado","Urbano","ROBERTO LÓPEZ ","(18.131441116333, -66.4806976318359)","18.131441116333001","-66.480697631835895"
