YEAR,TRI_FACILITY_ID,FACILITY_NAME,STREET_ADDRESS,COUNTY,ST,BIA_CODE,TRIBE,FEDERAL_FACILITY,PRIMARY_SIC,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,PRIMARY_NAICS,NAICS_2,NAICS_3,NAICS_4,NAICS_5,NAICS_6,DOC_CTRL_NUM,CHEMICAL,CAS_#/COMPOUND_ID,CLEAR_AIR_ACT_CHEMICAL,CLASSIFICATION,METAL,METAL_CATEGORY,CARCINOGEN,FORM_TYPE,UNIT_OF_MEASURE,5.1_FUGITIVE_AIR,5.2_STACK_AIR,5.3_WATER,5.4.1_UNDERGROUND_CLASS_I,5.4.2_UNDERGROUND_CLASS_II-V,5.5.1A_RCRA_C_LANDFILLS,5.5.1B_OTHER_LANDFILLS,5.5.2_LAND_TREATMENT,5.5.3_SURFACE_IMPOUNDMENT,5.5.3A_RCRA_C_SURFACE_IMP.,5.5.3B_Other_SURFACE_IMP.,5.5.4_OTHER_DISPOSAL,ON-SITE_RELEASE_TOTAL,6.1_POTW-TRANSFERS_FOR_RELEASE,6.1_POTW-TRANSFERS_FOR_TREATM.,6.1_POTW-TOTAL_TRANSFERS,6.2_M10,6.2_M41,6.2_M62,6.2_M71,6.2_M81,6.2_M82,6.2_M72,6.2_M63,6.2_M66,6.2_M67,6.2_M64,6.2_M65,6.2_M73,6.2_M79,6.2_M90,6.2_M94,6.2_M99,OFF-SITE_RELEASE_TOTAL,6.2_M20,6.2_M24,6.2_M26,6.2_M28,6.2_M93,OFF-SITE_RECYCLED_TOTAL,6.2_M56,6.2_M92,OFF-SITE_RECOVERY_TOTAL,6.2_M40,6.2_M50,6.2_M54,6.2_M61,6.2_M69,6.2_M95,OFF-SITE_TREATED_TOTAL,TOTAL_RELEASES,8.1_RELEASES,8.1A_ON-SITE_CONTAINED_REL.,8.1B_ON-SITE_OTHER_RELEASES,8.1C_OFF-SITE_CONTAINED_REL.,8.1D_OFF-SITE_OTHER_RELEASES,8.2_ENERGY_RECOVERY_ON-SITE,8.3_ENERGY_RECOVERY_OFF-SITE,8.4_RECYCLING_ON-SITE, 8.5_RECYCLING_OFF-SITE,8.6_TREATMENT_ON-SITE,8.7_TREATMENT_OFF-SITE,PROD._WASTE_(8.1_THRU_8.7),8.8_ONE-TIME_RELEASE,8.9_PRODUCTION_RATIO,PARENT_COMPANY_NAME,PARENT_COMPANY_DB_NUMBER,Location 1
01/01/1988 12:00:00 AM,00619NNCRBLUCHE,UCAR RESINAS CARIBE INC.,LUCHETTI INDUSTRIAL PARK LOT #38 - B ST.,BAYAMON,PR,,,,2821,,,NA,NA,NA,325211,NA,NA,NA,NA,NA,1.39E+12,SULFURIC ACID (1994 AND AFTER ACID AEROSOLS ONLY),7664939,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,DOW CHEMICAL CO,NA,"(18.418842, -66.138464)"
01/01/1988 12:00:00 AM,00619NNCRBLUCHE,UCAR RESINAS CARIBE INC.,LUCHETTI INDUSTRIAL PARK LOT #38 - B ST.,BAYAMON,PR,,,,2821,,,NA,NA,NA,325211,NA,NA,NA,NA,NA,1.39E+12,METHYL METHACRYLATE,80626,YES,TRI,NO,0,NO,R,Pounds,22,5,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,61,27,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,DOW CHEMICAL CO,NA,"(18.418842, -66.138464)"
01/01/1988 12:00:00 AM,00619NNCRBLUCHE,UCAR RESINAS CARIBE INC.,LUCHETTI INDUSTRIAL PARK LOT #38 - B ST.,BAYAMON,PR,,,,2821,,,NA,NA,NA,325211,NA,NA,NA,NA,NA,1.39E+12,BUTYL ACRYLATE,141322,NO,TRI,NO,0,NO,R,Pounds,407,2,0,0,0,0,0,0,0,0,0,0,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659,0,0,0,0,659,409,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,DOW CHEMICAL CO,NA,"(18.418842, -66.138464)"
01/01/1988 12:00:00 AM,00701DPNTPHIGHW,BRISTOL-MYERS SQUIBB HOLDINGS PHARMA LTD LIABILITY CO,RD 686 KM 2.3,MANATI,PR,,,,2834,,,NA,NA,NA,325412,NA,NA,NA,NA,NA,1.39E+12,SODIUM HYDROXIDE (SOLUTION),1310732,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,BRISTOL-MYERS SQUIBB CO,NA,"(18.453002, -66.471283)"
01/01/1988 12:00:00 AM,00619NNCRBLUCHE,UCAR RESINAS CARIBE INC.,LUCHETTI INDUSTRIAL PARK LOT #38 - B ST.,BAYAMON,PR,,,,2821,,,NA,NA,NA,325211,NA,NA,NA,NA,NA,1.39E+12,VINYL ACETATE,108054,YES,TRI,NO,0,YES,R,Pounds,733,172,0,0,0,0,0,0,0,0,0,0,905,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,905,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,DOW CHEMICAL CO,NA,"(18.418842, -66.138464)"
01/01/1988 12:00:00 AM,00701DPNTGHIGHW,DUPONT AGRICULTURAL CARIBE INDUSTRIES LTD (PART),"P.R. RD NO. 686, KM. 2.3",MANATI,PR,,,,2879,,,NA,NA,NA,325320,NA,NA,NA,NA,NA,1.39E+12,SODIUM HYDROXIDE (SOLUTION),1310732,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,E I DU PONT DE NEMOURS & CO,NA,"(18.453002, -66.471283)"
01/01/1988 12:00:00 AM,00619NNCRBLUCHE,UCAR RESINAS CARIBE INC.,LUCHETTI INDUSTRIAL PARK LOT #38 - B ST.,BAYAMON,PR,,,,2821,,,NA,NA,NA,325211,NA,NA,NA,NA,NA,1.39E+12,STYRENE,100425,YES,TRI,NO,0,YES,R,Pounds,90,1,0,0,0,0,0,0,0,0,0,0,91,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,219,91,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,DOW CHEMICAL CO,NA,"(18.418842, -66.138464)"
01/01/1988 12:00:00 AM,00701DPNTGHIGHW,DUPONT AGRICULTURAL CARIBE INDUSTRIES LTD (PART),"P.R. RD NO. 686, KM. 2.3",MANATI,PR,,,,2879,,,NA,NA,NA,325320,NA,NA,NA,NA,NA,1.39E+12,XYLENE (MIXED ISOMERS),1330207,YES,TRI,NO,0,NO,R,Pounds,3012,767,0,0,0,0,0,0,0,0,0,0,3779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139072,0,0,0,0,139072,3779,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,E I DU PONT DE NEMOURS & CO,NA,"(18.453002, -66.471283)"
01/01/1988 12:00:00 AM,00619NNCRBLUCHE,UCAR RESINAS CARIBE INC.,LUCHETTI INDUSTRIAL PARK LOT #38 - B ST.,BAYAMON,PR,,,,2821,,,NA,NA,NA,325211,NA,NA,NA,NA,NA,1.39E+12,SODIUM HYDROXIDE (SOLUTION),1310732,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,DOW CHEMICAL CO,NA,"(18.418842, -66.138464)"
01/01/1988 12:00:00 AM,00701DPNTLHIGHW,DU PONT ELECTRONICS MICROCIRCU ITS INDUSTRIES LTD (PART),HWY 686 KM 2.3,MANATI,PR,,,,3399,,,NA,NA,NA,334000,NA,NA,NA,NA,NA,1.39E+12,SILVER,7440224,NO,TRI,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,E I DU PONT DE NEMOURS & CO,NA,"(18.4495, -66.4702)"
01/01/1988 12:00:00 AM,00701DPNTLHIGHW,DU PONT ELECTRONICS MICROCIRCU ITS INDUSTRIES LTD (PART),HWY 686 KM 2.3,MANATI,PR,,,,3399,,,NA,NA,NA,334000,NA,NA,NA,NA,NA,1.39E+12,"1,1,1-TRICHLOROETHANE",71556,YES,TRI,NO,0,NO,R,Pounds,23000,0,0,0,0,0,0,0,0,0,0,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,250,23000,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,E I DU PONT DE NEMOURS & CO,NA,"(18.4495, -66.4702)"
01/01/1988 12:00:00 AM,00701DPNTGHIGHW,DUPONT AGRICULTURAL CARIBE INDUSTRIES LTD (PART),"P.R. RD NO. 686, KM. 2.3",MANATI,PR,,,,2879,,,NA,NA,NA,325320,NA,NA,NA,NA,NA,1.39E+12,CHLORINE,7782505,YES,TRI,NO,0,NO,R,Pounds,259,0,0,0,0,0,0,0,0,0,0,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,E I DU PONT DE NEMOURS & CO,NA,"(18.453002, -66.471283)"
01/01/1988 12:00:00 AM,00701DPNTGHIGHW,DUPONT AGRICULTURAL CARIBE INDUSTRIES LTD (PART),"P.R. RD NO. 686, KM. 2.3",MANATI,PR,,,,2879,,,NA,NA,NA,325320,NA,NA,NA,NA,NA,1.39E+12,METHANOL,67561,YES,TRI,NO,0,NO,R,Pounds,449,10,0,0,0,0,0,0,0,0,0,0,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156672,0,0,0,0,156672,459,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,E I DU PONT DE NEMOURS & CO,NA,"(18.453002, -66.471283)"
01/01/1988 12:00:00 AM,00626QLTYLSTATE,QUALITY ELECTROPLATING CORP,STATE RD 1 KM. 34.2 SAKURA ST,CAGUAS,PR,,,,3471,NA,,NA,NA,NA,332813,NA,NA,NA,NA,NA,1.39E+12,NITRIC ACID,7697372,NO,TRI,NO,0,NO,R,Pounds,250,0,0,0,0,0,0,0,0,0,0,0,250,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"(18.240409, -66.03531)"
01/01/1988 12:00:00 AM,00671NTLPRPOBOX,INTEL PUERTO RICO LTD.,ST. RD. 183 S. INDUSTRIAL PARK KM 21.1,LAS PIEDRAS,PR,,,,3573,,,NA,NA,NA,334413,NA,NA,NA,NA,NA,1.39E+12,FREON 113,76131,NO,TRI,NO,0,NO,R,Pounds,56000,38000,0,0,0,0,0,0,0,0,0,0,94000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94000,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"(18.179825, -65.877075)"
01/01/1988 12:00:00 AM,00926WTRTRPOBOX,WATER TREATMENT SPECIALIST INC,"PR RD 869, KM 2.0 BO PALMAS INDUSTRIAL PARK",CATANO,PR,,,,2899,,,NA,NA,NA,325188,NA,NA,NA,NA,NA,1.39E+12,HYDROCHLORIC ACID (1995 AND AFTER ACID AEROSOLS ONLY),7647010,YES,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"(18.433861, -66.149611)"
01/01/1988 12:00:00 AM,00764VSSKNCARR6,V'SOSKE INC.,RD. 670 INTERSECTION 155,VEGA BAJA,PR,,,,2279,,,NA,NA,NA,314110,NA,NA,NA,NA,NA,1.39E+12,SULFURIC ACID (1994 AND AFTER ACID AEROSOLS ONLY),7664939,NO,TRI,NO,0,NO,R,Pounds,8400,0,0,0,0,0,0,0,0,0,0,0,9400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9400,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"(18.443002, -66.37517)"
01/01/1988 12:00:00 AM,00625SRLC STATE,SEARLE & CO,STATE RD #189 KM 2.2 STA JUANA WARD,CAGUAS,PR,,,,2834,NA,,NA,NA,NA,325412,NA,NA,NA,NA,NA,1.39E+12,TOLUENE,108883,YES,TRI,NO,0,NO,R,Pounds,250,250,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,MONSANTO CO,NA,"(18.241444, -66.017925)"
01/01/1988 12:00:00 AM,00709CRVCRCALLE,COMPANIA CERVECERA DE PUERTO RICO INC,BLVD ALFONZO VALDEZ #100,MAYAGUEZ,PR,,,,2082,,,NA,NA,NA,312120,NA,NA,NA,NA,NA,1.39E+12,AMMONIA,7664417,NO,TRI,NO,0,NO,R,Pounds,43050,0,0,0,0,0,0,0,0,0,0,0,43050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43050,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"(18.206944, -67.141667)"
01/01/1988 12:00:00 AM,00617PFZRPHIGHW,PFIZER PHARMACEUTICALS LLC,HWY #2 KM 58.2,BARCELONETA,PR,,,,2833,,,NA,NA,NA,325412,NA,NA,NA,NA,NA,1.39E+12,SULFURIC ACID (1994 AND AFTER ACID AEROSOLS ONLY),7664939,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,PFIZER INC,NA,"(18.432819, -66.571055)"
01/01/1988 12:00:00 AM,00753DGTLQPRROA,VIASYSTEMS PUERTO RICO INC.,RD. 362 KM 0.1 BARRIO GUAMA,SAN GERMAN,PR,,,,3672,3679,,NA,NA,NA,334412,NA,NA,NA,NA,NA,1.39E+12,SULFURIC ACID (1994 AND AFTER ACID AEROSOLS ONLY),7664939,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,VIASYSTEMS LAS AMERICAS,NA,"(18.088766, -67.038739)"
01/01/1988 12:00:00 AM,00621MRCNCCALLE,MISTOLIN CARIBE INC,CALLE A LOT 28 LUCHETTI INDUSTRIAL PARK,BAYAMON,PR,,,,2899,,,NA,NA,NA,325612,NA,NA,NA,NA,NA,1.39E+12,CHLORINE,7782505,YES,TRI,NO,0,NO,R,Pounds,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"(18.417364, -66.139541)"
01/01/1988 12:00:00 AM,00701TNLBRHIGHW,WARNER CHILCOTT CO LLC,RD # 2 KM 45.7 COTO NORTE,MANATI,PR,,,,2834,NA,,NA,NA,NA,325412,NA,NA,NA,NA,NA,1.39E+12,ACETONE,67641,NO,TRI,NO,0,NO,R,Pounds,700,40,0,0,0,0,0,0,0,0,0,0,740,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,1800,740,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,WARNER CHILCOTT,NA,"(18.439227, -66.45087)"
01/01/1988 12:00:00 AM,00654NQSTNROAD3,BAXTER HEALTHCARE OF PR (FORMER BAXTER HEALTHCARE CORP OF PR,RD # 3 KM 1425,GUAYAMA,PR,,,,2834,NA,,NA,NA,NA,325412,NA,NA,NA,NA,NA,1.39E+12,ACETONE,67641,NO,TRI,NO,0,NO,R,Pounds,0,750,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55021,0,0,0,0,55021,750,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,BAXTER INTERNATIONAL INC,NA,"(17.9631, -66.1503)"
01/01/1988 12:00:00 AM,00708LLLLYSTATE,LILLY DEL CARIBE INC,3080 AVE HOSTOS,MAYAGUEZ,PR,,,,2833,2834,NA,NA,NA,NA,325411,NA,NA,NA,NA,NA,1.39E+12,SULFURIC ACID (1994 AND AFTER ACID AEROSOLS ONLY),7664939,NO,TRI,NO,0,NO,R,Pounds,250,0,250,0,0,0,0,0,0,0,0,250,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,ELI LILLY & CO,NA,"(18.20306, -67.14217)"
01/01/1988 12:00:00 AM,00617BBTTCROADN,ABBOTT HEALTHCARE (PR) LTD (PART),RD NO2 KM 58.2 CRUCE DAVILA,BARCELONETA,PR,,,,2833,3841,2834,NA,NA,NA,325411,NA,NA,NA,NA,NA,1.39E+12,SODIUM HYDROXIDE (SOLUTION),1310732,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,ABBOTT LABORATORIES,NA,"(18.433237, -66.570509)"
01/01/1988 12:00:00 AM,00630CHCPRCARRE,AMI CHACE INC.,CARRETA 190 KM. 15,CAROLINA,PR,,,,3499,NA,,NA,NA,NA,332999,NA,NA,NA,NA,NA,1.39E+12,NICKEL COMPOUNDS,,YES,TRI,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,TECHNITROL INC,NA,"(18.383004, -65.957942)"
01/01/1988 12:00:00 AM,00701CYNMDPRROA,BASF AGRICULTURAL PRODUCTS DE PUERTO RICO,STATE RD PR 2 KM 47.4,MANATI,PR,,,,2834,2879,NA,NA,NA,NA,325412,NA,NA,NA,NA,NA,1.39E+12,SULFURIC ACID (1994 AND AFTER ACID AEROSOLS ONLY),7664939,NO,TRI,NO,0,NO,R,Pounds,250,250,0,0,0,0,0,0,0,0,0,250,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,BASF CORP,NA,"(18.437222, -66.475388)"
01/01/1988 12:00:00 AM,00918SPRRPTRESM,SUPERIOR PAINTS MANUFACTURING CO. INC.,CALAF ST.,SAN JUAN,PR,,,,2851,NA,,NA,NA,NA,325510,NA,NA,NA,NA,NA,1.39E+12,METHYL ETHYL KETONE,78933,NO,TRI,NO,0,NO,R,Pounds,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"(18.426028, -66.073045)"
01/01/1988 12:00:00 AM,00605VNMRBMONTA,AVON MIRABELLA INC,"MONTANA INDL. PARK A ST., LOT 26/27",AGUADILLA,PR,,,,3961,NA,,NA,NA,NA,339914,NA,NA,NA,NA,NA,1.39E+12,SULFURIC ACID (1994 AND AFTER ACID AEROSOLS ONLY),7664939,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,AVON PRODUCTS INC,NA,"(18.453059, -67.140845)"
01/01/1988 12:00:00 AM,00617STRLNROAD1,PFIZER PHARMACEUTICALS LLC (CR UCE DAVILA OPERATIONS),"RD # 140, KM 644",BARCELONETA,PR,,,,2834,,,NA,NA,NA,325412,NA,NA,NA,NA,NA,1.39E+12,ETHYLENE GLYCOL,107211,YES,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,PFIZER INC,NA,"(18.42578, -66.563506)"
01/01/1988 12:00:00 AM,00767YBCSNROUTE,BUCKEYE CARIBBEAN TERMINALS LLC (FORMER SCYI),RT 901 KM 2.7 CAMINO NUEVO WARD,YABUCOA,PR,,,,2911,,,NA,NA,NA,324110,NA,NA,NA,NA,NA,1.39E+12,"1,2,4-TRIMETHYLBENZENE",95636,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,CARIBBEAN INVESTMENTS LTD,NA,"(18.049639, -65.839228)"
01/01/1988 12:00:00 AM,00763PRTRCSTREE,PUERTO RICO PIGMENTS INC.,ST. A EXT RD. 686,VEGA BAJA,PR,,,,2865,NA,,NA,NA,NA,325100,NA,NA,NA,NA,NA,1.39E+12,BARIUM COMPOUNDS,,NO,TRI,NO,3,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33000,33000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,MAGRUDER COLOR CO INC,NA,"(18.448002, -66.38767)"
01/01/1988 12:00:00 AM,00910VLCCHPRRD1,VILCO CHEMICAL INC.,PR RD. 1 KM 19.1,SAN JUAN,PR,,,,2851,,,NA,NA,NA,325510,NA,NA,NA,NA,NA,1.39E+12,BUTYL ACRYLATE,141322,NO,TRI,NO,0,NO,R,Pounds,10937,0,0,0,0,0,0,0,0,0,0,0,10937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10937,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,SUPERIOR PAINTS MFG CO INC,NA,"(18.342173, -66.0935)"
01/01/1988 12:00:00 AM,00638THRMKROAD6,THERMO KING DE PUERTO RICO,"RD 6685, KM 11.2",CIALES,PR,,,,3585,NA,,NA,NA,NA,333415,NA,NA,NA,NA,NA,1.39E+12,ETHYLENE GLYCOL,107211,YES,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,INGERSOLL RAND CO,NA,"(18.350832, -66.472402)"
01/01/1988 12:00:00 AM,00764THMSBCABOC,THOMAS & BETTS CARIBE INC,RD 686 CABO CARIBE INDUSTRIAL PARK LOT 32-34,VEGA BAJA,PR,,,,3643,3644,,NA,NA,NA,335931,NA,NA,NA,NA,NA,1.39E+12,COPPER,7440508,NO,TRI,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,THOMAS & BETTS CORP,NA,"(18.449722, -66.389167)"
01/01/1988 12:00:00 AM,00619CRBBNLUCHE,PUMA ENERGY CARIBE LLC,PR 28 KM 2 LUCHETTI INDUSTRIAL PARK,BAYAMON,PR,,,,2911,,,NA,NA,NA,324110,NA,NA,NA,NA,NA,1.39E+12,AMMONIA,7664417,NO,TRI,NO,0,NO,R,Pounds,0,0,300,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"(18.418463, -66.137481)"
01/01/1988 12:00:00 AM,00612MCMPRZENOG,MAYCOM AMP PUERTO RICO INC,CALLE A EDIF 4A ZONA INDUSTRIAL ZENO GANDIA,ARECIBO,PR,,,,3678,3674,3451,NA,NA,NA,334417,NA,NA,NA,NA,NA,1.39E+12,"1,1,1-TRICHLOROETHANE",71556,YES,TRI,NO,0,NO,R,Pounds,18000,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,3600,18000,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,M/A-COM INC,NA,"(18.45689, -66.723231)"
