"fipstate","naics","naics_description","empflag","emp","qp1","ap","est","f1_4","e1_4","q1_4","a1_4","n1_4","f5_9","e5_9","q5_9","a5_9","n5_9","f10_19","e10_19","q10_19","a10_19","n10_19","f20_49","e20_49","q20_49","a20_49","n20_49","f50_99","e50_99","q50_99","a50_99","n50_99","f100_249","e100_249","q100_249","a100_249","n100_249","f250_499","e250_499","q250_499","a250_499","n250_499","f500_999","e500_999","q500_999","a500_999","n500_999","f1000","e1000","q1000","a1000","n1000","censtate"
"72","32615/","Urethane and Other Foam Product (except Polystyrene) Manufacturing",,"20","65","265","3","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","2",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0","6"
"72","326150","Urethane and Other Foam Product (except Polystyrene) Manufacturing",,"20","65","265","3","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","2",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0","6"
"72","32616/","Plastics Bottle Manufacturing",,"864","5227","23015","14",,"0","0","0","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"69","256","1110","5","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","2",,"212","1164","4891","3","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","3",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0","6"
"72","326160","Plastics Bottle Manufacturing",,"864","5227","23015","14",,"0","0","0","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"69","256","1110","5","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","2",,"212","1164","4891","3","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","3",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0","6"
"72","32619/","Other Plastics Product Manufacturing",,"1041","5743","22565","19","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","3","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","6",,"154","656","2939","4",,"228","919","3119","3","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0",,"0","0","0","0","6"
"72","326191","Plastics Plumbing Fixture Manufacturing","0-19","0","0","0","1",,"0","0","0","0",,"0","0","0","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0","6"
"72","326199","All Other Plastics Product Manufacturing","1,000-2,499","0","0","0","18","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","3","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","5",,"154","656","2939","4",,"228","919","3119","3","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0",,"0","0","0","0","6"
"72","3262//","Rubber Product Manufacturing",,"191","767","3276","11","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","2","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","4",,"126","488","2115","4",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0","6"
"72","32621/","Tire Manufacturing",,"78","294","1183","4",,"0","0","0","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","2",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0","6"
"72","326211","Tire Manufacturing (except Retreading)","20-99","0","0","0","2",,"0","0","0","0",,"0","0","0","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0","6"
"72","326212","Tire Retreading","20-99","0","0","0","2",,"0","0","0","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0","6"
"72","32622/","Rubber and Plastics Hoses and Belting Manufacturing","20-99","0","0","0","4",,"0","0","0","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","2","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0","6"
"72","326220","Rubber and Plastics Hoses and Belting Manufacturing","20-99","0","0","0","4",,"0","0","0","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","2","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0","6"
"72","32629/","Other Rubber Product Manufacturing","20-99","0","0","0","3","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0","6"
"72","326299","All Other Rubber Product Manufacturing","20-99","0","0","0","3","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0","6"
"72","327///","Nonmetallic Mineral Product Manufacturing",,"4104","22320","87614","157","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","35",,"137","618","2623","19",,"559","2366","8746","39",,"1517","6503","27446","50",,"443","2427","7315","7",,"870","6485","27491","5","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","2",,"0","0","0","0",,"0","0","0","0","6"
"72","3271//","Clay Product and Refractory Manufacturing","20-99","0","0","0","6","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","3",,"0","0","0","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","2","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0","6"
"72","32711/","Pottery, Ceramics, and Plumbing Fixture Manufacturing","20-99","0","0","0","5","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","3",,"0","0","0","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0","6"
"72","327111","Vitreous China Plumbing Fixture and China and Earthenware Bathroom Accessories Manufacturing","20-99","0","0","0","1",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0","6"
"72","327112","Vitreous China, Fine Earthenware, and Other Pottery Product Manufacturing","20-99","0","0","0","4","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","3",,"0","0","0","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0","6"
"72","32712/","Clay Building Material and Refractories Manufacturing","0-19","0","0","0","1",,"0","0","0","0",,"0","0","0","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0","6"
"72","327122","Ceramic Wall and Floor Tile Manufacturing","0-19","0","0","0","1",,"0","0","0","0",,"0","0","0","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0","6"
"72","3272//","Glass and Glass Product Manufacturing",,"287","1934","7975","6","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","2","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","2",,"0","0","0","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0","6"
"72","32721/","Glass and Glass Product Manufacturing",,"287","1934","7975","6","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","2","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","2",,"0","0","0","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0","6"
"72","327212","Other Pressed and Blown Glass and Glassware Manufacturing","20-99","0","0","0","2","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0",,"0","0","0","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0","6"
"72","327213","Glass Container Manufacturing","100-249","0","0","0","2","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0","6"
"72","327215","Glass Product Manufacturing Made of Purchased Glass","20-99","0","0","0","2",,"0","0","0","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0","6"
"72","3273//","Cement and Concrete Product Manufacturing",,"3543","19354","75135","131","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","25","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","17",,"480","2085","7728","34",,"1268","5650","23427","42",,"443","2427","7315","7","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","4","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","2",,"0","0","0","0",,"0","0","0","0","6"
"72","32731/","Cement Manufacturing","100-249","0","0","0","4","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","2",,"0","0","0","0",,"0","0","0","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0","6"
"72","327310","Cement Manufacturing","100-249","0","0","0","4","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","2",,"0","0","0","0",,"0","0","0","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0","6"
"72","32732/","Ready-Mix Concrete Manufacturing",,"1790","10908","39813","72","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","14",,"53","244","1086","7",,"260","1414","5073","18",,"880","4151","16848","29","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","2","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0",,"0","0","0","0","6"
"72","327320","Ready-Mix Concrete Manufacturing",,"1790","10908","39813","72","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","14",,"53","244","1086","7",,"260","1414","5073","18",,"880","4151","16848","29","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","2","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0",,"0","0","0","0","6"
"72","32733/","Concrete Pipe, Brick, and Block Manufacturing","250-499","0","0","0","28","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","5","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","6",,"143","462","1786","11",,"167","641","2757","6",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0","6"
"72","327331","Concrete Block and Brick Manufacturing",,"300","1046","4272","24","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","4",,"35","118","421","5","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","10","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","5",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0","6"
"72","327332","Concrete Pipe Manufacturing","20-99","0","0","0","4","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0","6"
"72","32739/","Other Concrete Product Manufacturing",,"1226","5523","23158","27","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","5","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","4","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","3",,"221","858","3822","7","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","5","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","2","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0",,"0","0","0","0","6"
"72","327390","Other Concrete Product Manufacturing",,"1226","5523","23158","27","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","5","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","4","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","3",,"221","858","3822","7","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","5","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","2","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0",,"0","0","0","0","6"
"72","3274//","Lime and Gypsum Product Manufacturing","0-19","0","0","0","2","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","2",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0","6"
"72","32742/","Gypsum Product Manufacturing","0-19","0","0","0","2","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","2",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0","6"
"72","327420","Gypsum Product Manufacturing","0-19","0","0","0","2","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","2",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0","6"
"72","3279//","Other Nonmetallic Mineral Product Manufacturing",,"205","835","3886","12",,"8","22","84","3","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","3","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","5",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0","6"
"72","32799/","All Other Nonmetallic Mineral Product Manufacturing",,"205","835","3886","12",,"8","22","84","3","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","3","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","5",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0","6"
"72","327991","Cut Stone and Stone Product Manufacturing",,"205","835","3886","12",,"8","22","84","3","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","3","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","5",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0","6"
"72","331///","Primary Metal Manufacturing",,"593","2929","13466","30",,"25","100","944","14",,"20","82","326","3",,"51","164","679","4",,"165","841","3793","5","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","2","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","2",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0","6"
"72","3311//","Iron and Steel Mills and Ferroalloy Manufacturing",,"237","1107","4841","12",,"15","61","257","4","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","2","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","2","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","2","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","2",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0","6"
"72","33111/","Iron and Steel Mills and Ferroalloy Manufacturing",,"237","1107","4841","12",,"15","61","257","4","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","2","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","2","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","2","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","2",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0","6"
"72","331111","Iron and Steel Mills",,"237","1107","4841","12",,"15","61","257","4","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","2","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","2","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","2","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","2",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0","6"
"72","3312//","Steel Product Manufacturing from Purchased Steel",,"203","1203","5053","7","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","2","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","2",,"0","0","0","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0","6"
"72","33121/","Iron and Steel Pipe and Tube Manufacturing from Purchased Steel","0-19","0","0","0","2","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0","6"
"72","331210","Iron and Steel Pipe and Tube Manufacturing from Purchased Steel","0-19","0","0","0","2","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0","6"
"72","33122/","Rolling and Drawing of Purchased Steel","100-249","0","0","0","5","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","2",,"0","0","0","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0","6"
"72","331221","Rolled Steel Shape Manufacturing","20-99","0","0","0","2","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0",,"0","0","0","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0","6"
"72","331222","Steel Wire Drawing","100-249","0","0","0","3",,"0","0","0","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0","6"
"72","3313//","Alumina and Aluminum Production and Processing","20-99","0","0","0","7",,"4","11","547","6",,"0","0","0","0",,"0","0","0","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0","6"
"72","33131/","Alumina and Aluminum Production and Processing","20-99","0","0","0","7",,"4","11","547","6",,"0","0","0","0",,"0","0","0","0","Withheld to avoid disclosing data for individual companies; data are included in higher level totals. Employment or payroll field set to zero.","0","0","0","1",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0",,"0","0","0","0","6"
