NUM_TRAMITE,PERMIT_TYPE,CREATION_DATE,PAID,PROJECT_NAME,STATUS,CATASTRO,COORDX,COORDY,COORD_X_Y,LAST_UPDATED,ESTADO
2016-106447-PCO-169099,PCO,03/08/2016 12:00:00 AM,952.5,"CASA ENSENADA, INC.",AWAITING_INSPECTION,095-089-203-02,18.3462877745685,-67.2562818633225,"(18.3462877745685, -67.2562818633225)",03/08/2016 12:00:00 AM,Pendiente
2016-106980-PUS-169550,PUS,03/08/2016 12:00:00 AM,100,D5 PRINT.COM,AWAITING_INSPECTION,089-094-086-13,18.375594778267,-65.9146447473678,"(18.375594778267, -65.9146447473678)",03/08/2016 12:00:00 AM,Pendiente
2016-106947-PUS-169380,PUS,03/08/2016 12:00:00 AM,100,Los Nietos de Pancha,RECTIFICATION_REQUIRED,011-034-084-50,18.48753568049061,-66.78931653499602,"(18.48753568049061, -66.78931653499602)",03/09/2016 12:00:00 AM,Pendiente
2016-106634-DEC-169576,DEC,03/08/2016 12:00:00 AM,75,Color TV,PERMIT_APPROVED,063-079-337-02,18.410960775432507,-66.01038157939911,"(18.410960775432507, -66.01038157939911)",03/10/2016 12:00:00 AM,Adjudicado
2016-106857-PUS-169129,PUS,03/08/2016 12:00:00 AM,100,NIL BEAUTY SUPPLY,RECTIFICATION_REQUIRED,420-070-111-01,17.9770039246891,-66.0686113839957,"(17.9770039246891, -66.0686113839957)",03/08/2016 12:00:00 AM,Pendiente
2016-106960-ASE-169405,ASE,03/08/2016 12:00:00 AM,100,RESIDENCIA EN PRIMERA PLANTA,PERMIT_APPROVED,010-072-509-66,18.4761529478464,-66.8633385811944,"(18.4761529478464, -66.8633385811944)",03/08/2016 12:00:00 AM,Adjudicado
2016-106994-DEC-169536,DEC,03/08/2016 12:00:00 AM,75,Caribbean Financial - Yauco Plaza,PERMIT_APPROVED,385-004-102-05,18.027052061938246,-66.85215532779694,"(18.027052061938246, -66.85215532779694)",03/10/2016 12:00:00 AM,Adjudicado
2015-055288-PUS-169224,PUS,03/08/2016 12:00:00 AM,50,Daniel J. Shields,RECTIFICATION_REQUIRED,095-000-009-92,18.3551926992875,-67.2675264061153,"(18.3551926992875, -67.2675264061153)",03/09/2016 12:00:00 AM,Pendiente
2016-106725-CSA-169461,CSA,03/08/2016 12:00:00 AM,35,285 Dorado Beach East - Permiso de Uso Domiciliario,AWAITING_INSPECTION,037-003-315-29,18.4647251211422,-66.2987336384478,"(18.4647251211422, -66.2987336384478)",03/10/2016 12:00:00 AM,Pendiente
2016-106974-PUS-169464,PUS,03/08/2016 12:00:00 AM,10,UN KIOSKO CON VENTA DE BEBIDAS ALCOHOLICAS AL DETAL ,PERMIT_APPROVED,324-024-058-10,18.1139614504371,-66.1644369225561,"(18.1139614504371, -66.1644369225561)",03/08/2016 12:00:00 AM,Adjudicado
2015-042053-API-169585,API,03/08/2016 12:00:00 AM,30,Solar de Ana M. Rivera,AWAITING_INSPECTION,193-083-131-59,18.2538203101465,-66.4199907707357,"(18.2538203101465, -66.4199907707357)",03/08/2016 12:00:00 AM,Pendiente
2016-106860-PUS-169143,PUS,03/08/2016 12:00:00 AM,100,"barra con b.a.d., una vellonera,(2) dos billares y (2) dos maquinas de entretenimiento para adultos",PERMIT_APPROVED,154-000-003-73,18.3046637661372,-67.1554996854333,"(18.3046637661372, -67.1554996854333)",03/08/2016 12:00:00 AM,Adjudicado
2015-094222-PUS-169553,PUS,03/08/2016 12:00:00 AM,30,Bo. Obreros Pizza,AWAITING_INSPECTION,012-072-008-01,18.47331786338907,-66.74142837524414,"(18.47331786338907, -66.74142837524414)",03/10/2016 12:00:00 AM,Pendiente
2016-104332-CSA-169574,CSA,03/08/2016 12:00:00 AM,35,colmado los bravos,AWAITING_INSPECTION,063-014-778-12,18.431912054172,-66.0376556650421,"(18.431912054172, -66.0376556650421)",03/08/2016 12:00:00 AM,Pendiente
2016-106874-SRA-169191,SRA,03/08/2016 12:00:00 AM,50,THE TOURIST TRAP,RECTIFICATION_REQUIRED,040-002-053-02,18.464628425333,-66.1166259871247,"(18.464628425333, -66.1166259871247)",03/10/2016 12:00:00 AM,Pendiente
2015-044621-REA-169326,REA,03/08/2016 12:00:00 AM,100,LOS COLOBOS COMMERCIAL,AWAITING_INSPECTION,089-083-100-27,18.3767412027478,-65.9210003408427,"(18.3767412027478, -65.9210003408427)",03/10/2016 12:00:00 AM,Pendiente
2016-105128-PCU-169205,PCU,03/08/2016 12:00:00 AM,30,Francisco Zayas Rivera,AWAITING_INSPECTION,221-060-007-09,18.2320982454801,-66.2538409129859,"(18.2320982454801, -66.2538409129859)",03/08/2016 12:00:00 AM,Pendiente
2015-094222-PUS-169553,PUS,03/08/2016 12:00:00 AM,100,Bo. Obreros Pizza,AWAITING_INSPECTION,012-072-008-01,18.47331786338907,-66.74142837524414,"(18.47331786338907, -66.74142837524414)",03/10/2016 12:00:00 AM,Pendiente
2016-106931-DEC-169335,DEC,03/08/2016 12:00:00 AM,75,DANNY VALENTIN PAGAN,PERMIT_APPROVED,099-093-475-43,18.3444459457437,-67.0487728336584,"(18.3444459457437, -67.0487728336584)",03/09/2016 12:00:00 AM,Adjudicado
2015-057138-SRI-169148,SRI,03/08/2016 12:00:00 AM,50,ONS CORPORATION,AWAITING_AGENCIES,027-042-476-04,18.4522083575261,-66.9247575072019,"(18.4522083575261, -66.9247575072019)",03/10/2016 12:00:00 AM,Pendiente
2016-107004-DEC-169548,DEC,03/08/2016 12:00:00 AM,75,Propiedad Sol 322 Viejo San Juan,PERMIT_APPROVED,022-092-028-11,18.466821895166017,-66.1143171787262,"(18.466821895166017, -66.1143171787262)",03/08/2016 12:00:00 AM,Adjudicado
2016-106922-DEC-169322,DEC,03/08/2016 12:00:00 AM,75,Centro Cultural Carmen Sol� de Pereira de Ponce,RECTIFICATION_REQUIRED,389-052-382-14,18.0120975471807,-66.6125531538411,"(18.0120975471807, -66.6125531538411)",03/09/2016 12:00:00 AM,Pendiente
2015-040187-CSA-169572,CSA,03/08/2016 12:00:00 AM,35,Oficina Administrativa y Mini Almacen,AWAITING_MANAGER,143-085-538-06,18.3150472845499,-66.093863142063,"(18.3150472845499, -66.093863142063)",03/08/2016 12:00:00 AM,Pendiente
2016-107009-CIS-169551,CIS,03/08/2016 12:00:00 AM,50,CARLOS OYOLA RIVERA,PERMIT_APPROVED,061-025-288-09,18.428486030122,-66.161141774864,"(18.428486030122, -66.161141774864)",03/09/2016 12:00:00 AM,Adjudicado
2016-106955-DEC-169396,DEC,03/08/2016 12:00:00 AM,75,OFICINA & ALMAC�N,PERMIT_APPROVED,252-044-114-44,18.2028720681094,-65.9809049425499,"(18.2028720681094, -65.9809049425499)",03/08/2016 12:00:00 AM,Adjudicado
2016-106955-PUS-169398,PUS,03/08/2016 12:00:00 AM,150,OFICINA & ALMAC�N,PERMIT_APPROVED,252-044-114-44,18.2028720681094,-65.9809049425499,"(18.2028720681094, -65.9809049425499)",03/10/2016 12:00:00 AM,Adjudicado
2016-106981-DEC-169491,DEC,03/08/2016 12:00:00 AM,75,PR Dive,RECTIFICATION_REQUIRED,085-047-491-21,18.3905454899914,-66.1460119132693,"(18.3905454899914, -66.1460119132693)",03/09/2016 12:00:00 AM,Pendiente
2016-106800-CSA-169088,CSA,03/08/2016 12:00:00 AM,35,GOMERA,AWAITING_INSPECTION,417-062-073-01,17.97627623450158,-66.3032653927803,"(17.97627623450158, -66.3032653927803)",03/08/2016 12:00:00 AM,Pendiente
2016-106957-PUS-169408,PUS,03/08/2016 12:00:00 AM,100,SULLYS NAIL AND ESTETIQUE,AWAITING_INSPECTION,353-000-004-64,18.0851465257974,-65.8358947709221,"(18.0851465257974, -65.8358947709221)",03/08/2016 12:00:00 AM,Pendiente
2016-106917-DEC-169297,DEC,03/08/2016 12:00:00 AM,75,SWEETWATER VERTICAL FARM.,PERMIT_APPROVED,221-000-004-93,18.241553886082617,-66.26908600330353,"(18.241553886082617, -66.26908600330353)",03/10/2016 12:00:00 AM,Adjudicado
2016-106362-PCU-169472,PCU,03/08/2016 12:00:00 AM,60,SEGREGACION DE UN SOLAR PROPIEDAD DEL SR. RAMON COLL,AWAITING_MANAGER,108-085-052-25,18.3468391796354,-66.4714806257707,"(18.3468391796354, -66.4714806257707)",03/10/2016 12:00:00 AM,Pendiente
2015-094222-DEC-169552,DEC,03/08/2016 12:00:00 AM,75,Bo. Obreros Pizza,PERMIT_APPROVED,012-072-008-01,18.47331786338907,-66.74142837524414,"(18.47331786338907, -66.74142837524414)",03/09/2016 12:00:00 AM,Adjudicado
2016-106968-CSA-169458,CSA,03/08/2016 12:00:00 AM,35,Joe Santana Maldonado,AWAITING_INSPECTION,086-015-331-14,18.4002910536201,-66.0944452654384,"(18.4002910536201, -66.0944452654384)",03/08/2016 12:00:00 AM,Pendiente
2016-105517-PCO-169597,PCO,03/08/2016 12:00:00 AM,173,5ASEC HATILLO,RECTIFICATION_REQUIRED,011-000-002-10,18.4849291652362,-66.795943509126,"(18.4849291652362, -66.795943509126)",03/09/2016 12:00:00 AM,Pendiente
2016-106966-DEC-169444,DEC,03/08/2016 12:00:00 AM,75,Uso Domiciliario(Catering),PERMIT_APPROVED,332-031-009-02,18.0804645173768,-67.1828495338968,"(18.0804645173768, -67.1828495338968)",03/08/2016 12:00:00 AM,Adjudicado
2016-106959-CSA-169462,CSA,03/08/2016 12:00:00 AM,35,Extra Realty Inc. ,AWAITING_MANAGER,041-078-013-01,18.4425066007649,-66.0149124716136,"(18.4425066007649, -66.0149124716136)",03/09/2016 12:00:00 AM,Pendiente
2016-106805-PUS-169140,PUS,03/08/2016 12:00:00 AM,100,CASA ESTADISTA,AWAITING_MANAGER,188-026-226-07,18.2701726612796,-66.7163621758417,"(18.2701726612796, -66.7163621758417)",03/10/2016 12:00:00 AM,Pendiente
2016-105513-DEC-169281,DEC,03/08/2016 12:00:00 AM,75,irma J. Lomba Rodriguez,AWAITING_INSPECTION,035-077-060-02,18.44367517886643,-66.39659285545349,"(18.44367517886643, -66.39659285545349)",03/08/2016 12:00:00 AM,Pendiente
2016-106558-SRI-169390,SRI,03/08/2016 12:00:00 AM,50,PRENT THERMOFORMING NEW WAREHOUSE,RECTIFICATION_REQUIRED,361-000-006-12,18.0340792710077,-66.8628389914426,"(18.0340792710077, -66.8628389914426)",03/09/2016 12:00:00 AM,Pendiente
2016-106673-PCO-169239,PCO,03/08/2016 12:00:00 AM,374,Mejoras Edificio Antigua Fabrica Carro,AWAITING_INSPECTION,219-058-001-05,18.2314270585704,-66.3880349368708,"(18.2314270585704, -66.3880349368708)",03/10/2016 12:00:00 AM,Pendiente
2016-106811-CIS-169365,CIS,03/08/2016 12:00:00 AM,50,VICTOR ORTIZ SANTIAGO,PERMIT_APPROVED,216-084-067-99,18.2209966308877,-66.6003535539248,"(18.2209966308877, -66.6003535539248)",03/08/2016 12:00:00 AM,Adjudicado
2016-106895-CIS-169414,CIS,03/08/2016 12:00:00 AM,50,ESTHER VELEZ SEDA,PERMIT_APPROVED,332-042-984-70,18.079068981929,-67.179282137819,"(18.079068981929, -67.179282137819)",03/10/2016 12:00:00 AM,Adjudicado
2016-106929-DEC-169329,DEC,03/08/2016 12:00:00 AM,75,Segregaci�n de solar,AWAITING_INSPECTION,196-000-009-36,18.2466946764091,-66.1998999404506,"(18.2466946764091, -66.1998999404506)",03/08/2016 12:00:00 AM,Pendiente
2016-106708-PGE-169101,PGE,03/08/2016 12:00:00 AM,750,WIPR- Antena Aguas Buenas,PERMIT_APPROVED,198-000-004-62,18.2645341245127,-66.0840883627756,"(18.2645341245127, -66.0840883627756)",03/08/2016 12:00:00 AM,Adjudicado
2015-085475-PUS-169177,PUS,03/08/2016 12:00:00 AM,100,Mofongo Express II,AWAITING_2ND_PAYMENT,297-048-061-02,18.1400519205569,-66.2652185374476,"(18.1400519205569, -66.2652185374476)",03/09/2016 12:00:00 AM,Pendiente
2016-106846-PGE-169106,PGE,03/08/2016 12:00:00 AM,250,Generador de Electricidad residencial Sr. Adan Santiago,PERMIT_APPROVED,308-000-002-35,18.1090375069067,-67.1654167776525,"(18.1090375069067, -67.1654167776525)",03/08/2016 12:00:00 AM,Adjudicado
2016-105885-PCO-169114,PCO,03/08/2016 12:00:00 AM,359,PERMISO PARA CAFETERIA (ANGELA IGLESIA),AWAITING_INSPECTION,278-000-002-03,18.1723295765828,-65.9752372322395,"(18.1723295765828, -65.9752372322395)",03/08/2016 12:00:00 AM,Pendiente
2016-106642-DEC-169076,DEC,03/08/2016 12:00:00 AM,75,Residencia Sr. Efrain Irizarry Silva,AWAITING_INSPECTION,025-034-291-17,18.455389370490916,-67.03788220882416,"(18.455389370490916, -67.03788220882416)",03/08/2016 12:00:00 AM,Pendiente
2016-106851-PCO-169154,PCO,03/08/2016 12:00:00 AM,335,Permiso Fernando Rosario Melendez,AWAITING_INSPECTION,324-036-312-04,18.111912622265,-66.1533003449422,"(18.111912622265, -66.1533003449422)",03/09/2016 12:00:00 AM,Pendiente
2015-089558-PCU-169105,PCU,03/08/2016 12:00:00 AM,30,Jes�s Nieves Matos,PERMIT_ARCHIVED,195-000-008-80,18.258556915061,-66.2799700706506,"(18.258556915061, -66.2799700706506)",03/08/2016 12:00:00 AM,Adjudicado
2016-106985-DEC-169503,DEC,03/08/2016 12:00:00 AM,75,Comit� Amigos de Ra�l Caraballo segunda planta( Luz y agua).,PERMIT_APPROVED,233-088-535-10,18.1913479279178,-67.1433957320518,"(18.1913479279178, -67.1433957320518)",03/09/2016 12:00:00 AM,Adjudicado
2016-106894-DEC-169252,DEC,03/08/2016 12:00:00 AM,75,Chilis Montehiedra Town Center,PERMIT_APPROVED,143-009-008-04,18.3388697718822,-66.0680742772853,"(18.3388697718822, -66.0680742772853)",03/09/2016 12:00:00 AM,Adjudicado
2016-106941-CSA-169355,CSA,03/08/2016 12:00:00 AM,35,"GREEN BITES, CORP",AWAITING_INSPECTION,037-029-016-19,18.458577402206,-66.2597430309979,"(18.458577402206, -66.2597430309979)",03/08/2016 12:00:00 AM,Pendiente
2016-106961-DEC-169428,DEC,03/08/2016 12:00:00 AM,75,GERARDO REYES RODRIGUEZ,PERMIT_APPROVED,193-000-008-57,18.2597989482411,-66.4000561664466,"(18.2597989482411, -66.4000561664466)",03/09/2016 12:00:00 AM,Adjudicado
2016-106864-CSA-169186,CSA,03/08/2016 12:00:00 AM,35,Uso Domiciliario Betancourt Service,AWAITING_MANAGER,061-002-332-22,18.4334746592146,-66.175313824574,"(18.4334746592146, -66.175313824574)",03/09/2016 12:00:00 AM,Pendiente
2016-106935-CSA-169337,CSA,03/08/2016 12:00:00 AM,35,Sal�n de Actividades,AWAITING_INSPECTION,397-082-269-01,18.001988665584726,-66.11619472503662,"(18.001988665584726, -66.11619472503662)",03/08/2016 12:00:00 AM,Pendiente
2016-106845-CIS-169115,CIS,03/08/2016 12:00:00 AM,50,GERARDO R AMOROS QUINONES,PERMIT_APPROVED,115-060-166-20,18.355030528715,-66.0016863209535,"(18.355030528715, -66.0016863209535)",03/08/2016 12:00:00 AM,Adjudicado
2016-106793-DEC-169095,DEC,03/08/2016 12:00:00 AM,75,EL PAYA AUTO PARTS,PERMIT_APPROVED,031-061-017-03,18.4466504669328,-66.6819814806591,"(18.4466504669328, -66.6819814806591)",03/09/2016 12:00:00 AM,Adjudicado
2016-106964-CIS-169438,CIS,03/08/2016 12:00:00 AM,50,11.55 kWDC (10.5 kWAC) PV System - Ricardo Torres Cintr�n,PERMIT_APPROVED,114-031-802-36,18.3614195229047,-66.1240229264918,"(18.3614195229047, -66.1240229264918)",03/09/2016 12:00:00 AM,Adjudicado
2015-037969-API-169601,API,03/08/2016 12:00:00 AM,60,RICARTE GONZALEZ,PERMIT_APPROVED,134-095-203-29,18.31304054595,-66.6565067868003,"(18.31304054595, -66.6565067868003)",03/09/2016 12:00:00 AM,Adjudicado
2016-106880-DEC-169210,DEC,03/08/2016 12:00:00 AM,75,Local Comercial Jesus Rodriguez,RECTIFICATION_REQUIRED,398-078-039-16,18.00460332237856,-66.01478844881058,"(18.00460332237856, -66.01478844881058)",03/08/2016 12:00:00 AM,Pendiente
2016-106864-DEC-169256,DEC,03/08/2016 12:00:00 AM,75,Uso Domiciliario Betancourt Service,PERMIT_APPROVED,061-002-332-22,18.4334746592146,-66.175313824574,"(18.4334746592146, -66.175313824574)",03/08/2016 12:00:00 AM,Adjudicado
2016-107017-CIS-169569,CIS,03/08/2016 12:00:00 AM,50,PV System - Daniel Rodriguez,PERMIT_APPROVED,084-003-636-10,18.402900819472805,-66.23320072889326,"(18.402900819472805, -66.23320072889327)",03/09/2016 12:00:00 AM,Adjudicado
2016-106980-CSA-169508,CSA,03/08/2016 12:00:00 AM,35,D5 PRINT.COM,AWAITING_INSPECTION,089-094-086-13,18.375594778267,-65.9146447473678,"(18.375594778267, -65.9146447473678)",03/08/2016 12:00:00 AM,Pendiente
2016-106936-CIS-169340,CIS,03/08/2016 12:00:00 AM,50,Mar�a Rivera Camacho,PERMIT_APPROVED,117-037-560-35,18.361063595963,-65.8937958831047,"(18.361063595963, -65.8937958831047)",03/09/2016 12:00:00 AM,Adjudicado
2016-104526-SRA-169429,SRA,03/08/2016 12:00:00 AM,50,El Quinque,AWAITING_INSPECTION,022-092-017-08,18.4671418715828,-66.1177386157622,"(18.4671418715828, -66.1177386157622)",03/08/2016 12:00:00 AM,Pendiente
2016-106902-PUS-169272,PUS,03/08/2016 12:00:00 AM,17.5,FESTIVAL DE LA CHINA 2016 (TARIMA-FESTIVAL),PERMIT_APPROVED,184-082-006-01,18.2522302367072,-66.9917593389079,"(18.2522302367072, -66.9917593389079)",03/08/2016 12:00:00 AM,Adjudicado
2016-106898-CIS-169265,CIS,03/08/2016 12:00:00 AM,50,Manuel Santiago De La Cruz,PERMIT_APPROVED,029-070-742-39,18.4474130694398,-66.7527263937708,"(18.4474130694398, -66.7527263937708)",03/08/2016 12:00:00 AM,Adjudicado
2016-106844-DEC-169104,DEC,03/08/2016 12:00:00 AM,75,Finca Mari Alice Ramos,PERMIT_APPROVED,002-083-582-42,18.5026476545422,-67.1074104309082,"(18.5026476545422, -67.1074104309082)",03/09/2016 12:00:00 AM,Adjudicado
2015-049242-PCU-169073,PCU,03/08/2016 12:00:00 AM,75,Angel R. Otero Otero,RECTIFICATION_REQUIRED,166-000-002-22,18.2956607597473,-66.4233263823337,"(18.2956607597473, -66.4233263823337)",03/09/2016 12:00:00 AM,Pendiente
2016-106925-DEC-169328,DEC,03/08/2016 12:00:00 AM,75,Gaspar Rodriguez Zayas,PERMIT_APPROVED,299-044-156-17,18.1389440540113,-66.1651167457272,"(18.1389440540113, -66.1651167457272)",03/09/2016 12:00:00 AM,Adjudicado
2015-085083-LOT-169110,LOT,03/08/2016 12:00:00 AM,250,Segregaci�n un solar - William La Luz,PERMIT_ARCHIVED,138-000-006-18,18.06907485243897,-66.57087206840515,"(18.06907485243897, -66.57087206840515)",03/08/2016 12:00:00 AM,Adjudicado
2016-106850-DEC-169250,DEC,03/08/2016 12:00:00 AM,75,A + N CATERING SERVICES,PERMIT_APPROVED,145-029-185-32,18.3327057907325,-65.9488104916506,"(18.3327057907325, -65.9488104916506)",03/10/2016 12:00:00 AM,Adjudicado
2016-106948-PUS-169427,PUS,03/08/2016 12:00:00 AM,100,JOY TRAVEL AGENCY,RECTIFICATION_REQUIRED,223-080-065-06,18.2253565605817,-66.130475090142,"(18.2253565605817, -66.130475090142)",03/10/2016 12:00:00 AM,Pendiente
2016-105770-CSA-169423,CSA,03/08/2016 12:00:00 AM,35,Babilonia Medical Billing,AWAITING_INSPECTION,174-053-087-55,18.2927396571412,-65.9224570329207,"(18.2927396571412, -65.9224570329207)",03/08/2016 12:00:00 AM,Pendiente
2016-105694-DEC-169547,DEC,03/08/2016 12:00:00 AM,75,Walquiria's Photography,PERMIT_APPROVED,225-045-085-05,18.2332266674272,-66.0324603047997,"(18.2332266674272, -66.0324603047997)",03/08/2016 12:00:00 AM,Adjudicado
2016-106706-DEC-169284,DEC,03/08/2016 12:00:00 AM,75,Cruz Veterinary Services,PERMIT_APPROVED,150-008-369-01,18.3397942786045,-65.6410211948159,"(18.3397942786045, -65.6410211948159)",03/08/2016 12:00:00 AM,Adjudicado
2015-075262-PCU-169269,PCU,03/08/2016 12:00:00 AM,45,Enrique velez,RECTIFICATION_REQUIRED,212-000-004-18,18.242297729774045,-66.83072447776794,"(18.242297729774045, -66.83072447776794)",03/10/2016 12:00:00 AM,Pendiente
2016-106975-CSA-169471,CSA,03/08/2016 12:00:00 AM,35,COMIT� POL�TICO,AWAITING_INSPECTION,442-020-104-08,17.962709120691,-66.0631845725496,"(17.962709120691, -66.0631845725496)",03/08/2016 12:00:00 AM,Pendiente
2016-106805-DEC-169174,DEC,03/08/2016 12:00:00 AM,75,CASA ESTADISTA,PERMIT_APPROVED,188-026-226-07,18.2701726612796,-66.7163621758417,"(18.2701726612796, -66.7163621758417)",03/08/2016 12:00:00 AM,Adjudicado
2016-103733-SRI-169137,SRI,03/08/2016 12:00:00 AM,50,QMC-081 Salida 35 - Vega Baja Site,AWAITING_AGENCIES,058-021-534-37,18.4287591885444,-66.3705482172008,"(18.4287591885444, -66.3705482172008)",03/08/2016 12:00:00 AM,Pendiente
2016-106962-DEC-169436,DEC,03/08/2016 12:00:00 AM,75,Mejoras Muro Contenci�n Crim,PERMIT_APPROVED,114-037-344-01,18.3632574941851,-66.0842034205536,"(18.3632574941851, -66.0842034205536)",03/09/2016 12:00:00 AM,Adjudicado
2016-105727-PCD-169112,PCD,03/08/2016 12:00:00 AM,75,"MEJORAS A LAS AVENIDAS VENUS Y LOPATEGUI, GUAYNABO PUERTO RICO",PERMIT_PRE_APPROVED,114-014-554-17,18.3710899618888,-66.10005855560303,"(18.3710899618888, -66.10005855560303)",03/08/2016 12:00:00 AM,Pendiente
2016-106945-CSA-169386,CSA,03/08/2016 12:00:00 AM,35,"Fundacion Amyotrophic Lateral Sclerosis de Puerto Rico, (ALS) Inc.",AWAITING_INSPECTION,037-007-051-01,18.463388350563075,-66.2694776058197,"(18.463388350563076, -66.2694776058197)",03/08/2016 12:00:00 AM,Pendiente
2016-106914-ASE-169278,ASE,03/08/2016 12:00:00 AM,100,VIVIENDA EN MADERA Y CONVINACION,PERMIT_APPROVED,186-000-004-08,18.2786166872426,-66.8260161768404,"(18.2786166872426, -66.8260161768404)",03/09/2016 12:00:00 AM,Adjudicado
2016-106955-CSA-169383,CSA,03/08/2016 12:00:00 AM,35,OFICINA & ALMAC�N,AWAITING_INSPECTION,252-044-114-44,18.2028720681094,-65.9809049425499,"(18.2028720681094, -65.9809049425499)",03/08/2016 12:00:00 AM,Pendiente
2016-105871-DEC-169279,DEC,03/08/2016 12:00:00 AM,75,LA TIENDITA DE LOS COSME,PERMIT_APPROVED,140-029-005-06,18.3336705511218,-66.2570005091074,"(18.3336705511218, -66.2570005091074)",03/08/2016 12:00:00 AM,Adjudicado
2016-106956-PGE-169415,PGE,03/08/2016 12:00:00 AM,1250,"Office Max #6183, Plaza del Parque",PERMIT_APPROVED,061-075-105-02,18.4117104711325,-66.1623983024325,"(18.4117104711325, -66.1623983024325)",03/09/2016 12:00:00 AM,Adjudicado
2016-106800-PUS-169097,PUS,03/08/2016 12:00:00 AM,150,GOMERA,AWAITING_INSPECTION,417-062-073-01,17.97627623450158,-66.3032653927803,"(17.97627623450158, -66.3032653927803)",03/08/2016 12:00:00 AM,Pendiente
2016-106819-DEC-169024,DEC,03/07/2016 12:00:00 AM,75,CAMBIO DE DUENO  REST. CON VENTA DE BEBIDAS ALCOHOLICAS AL DETAL,PERMIT_APPROVED,040-068-199-01,18.4462324680832,-66.0795599908551,"(18.4462324680832, -66.0795599908551)",03/10/2016 12:00:00 AM,Adjudicado
2015-075851-DEC-169019,DEC,03/07/2016 12:00:00 AM,75,Residencia Aida Santiago,AWAITING_INSPECTION,294-000-001-64,18.1445071454522,-66.4937673607127,"(18.1445071454522, -66.4937673607127)",03/08/2016 12:00:00 AM,Pendiente
2016-099546-PUS-169042,PUS,03/07/2016 12:00:00 AM,100,Sprint Store by Wireless Lifestyle - Hatillo,PERMIT_APPROVED,011-034-096-08,18.486833593745686,-66.79060935974121,"(18.486833593745686, -66.79060935974121)",03/07/2016 12:00:00 AM,Adjudicado
2016-106807-PCO-168994,PCO,03/07/2016 12:00:00 AM,185,RAMPA PARA BOTES,AWAITING_INSPECTION,042-033-308-12,18.4547013716418,-65.9860089234709,"(18.4547013716418, -65.9860089234709)",03/07/2016 12:00:00 AM,Pendiente
2016-106831-DEC-169054,DEC,03/07/2016 12:00:00 AM,75,pulg.Ensue�o pulg. Casa de Novias y Etiquetas,AWAITING_INSPECTION,345-043-062-24,18.0778976424128,-66.361822528281,"(18.0778976424128, -66.361822528281)",03/10/2016 12:00:00 AM,Pendiente
2016-105503-CSA-168810,CSA,03/07/2016 12:00:00 AM,35,EMPANADILLAS ARGENTINAS,PERMIT_APPROVED,086-025-419-01,18.3984160615008,-66.0968432774404,"(18.3984160615008, -66.0968432774404)",03/07/2016 12:00:00 AM,Adjudicado
2016-106828-API-169050,API,03/07/2016 12:00:00 AM,30,SEGREGACION DE UN SOLAR (GENARO GAROFALO),AWAITING_INSPECTION,230-000-003-56,18.2443118904104,-65.7138840049005,"(18.2443118904104, -65.7138840049005)",03/07/2016 12:00:00 AM,Pendiente
2016-106650-DEC-168601,DEC,03/07/2016 12:00:00 AM,75,"Residencia, Jose F. Gonzalez Rodriguez",AWAITING_INSPECTION,010-092-102-37,18.468390067855267,-66.86347961425781,"(18.468390067855267, -66.86347961425781)",03/07/2016 12:00:00 AM,Pendiente
2016-105288-ARC-169046,ARC,03/07/2016 12:00:00 AM,30,Rectificaci�n de Cabida Sucesi�n Fuentes Cab�n,AWAITING_INSPECTION,127-000-005-08,18.33836941275734,-67.06981658935547,"(18.33836941275734, -67.06981658935547)",03/07/2016 12:00:00 AM,Pendiente
2016-106384-SRA-168781,SRA,03/07/2016 12:00:00 AM,50,Iglesia,AWAITING_INSPECTION,443-011-037-45,17.9637369151985,-66.0620495452278,"(17.9637369151985, -66.0620495452278)",03/08/2016 12:00:00 AM,Pendiente
2016-105802-REA-168795,REA,03/07/2016 12:00:00 AM,100,Mar�a Del Sol,AWAITING_AGENCIES,143-055-806-04,18.3232694791651,-66.0993149900811,"(18.3232694791651, -66.0993149900811)",03/09/2016 12:00:00 AM,Pendiente
2016-098715-CSA-169008,CSA,03/07/2016 12:00:00 AM,35,Showtime Rental,AWAITING_INSPECTION,111-020-498-87,18.367073099309593,-66.25190109014511,"(18.367073099309593, -66.25190109014511)",03/07/2016 12:00:00 AM,Pendiente
2016-106753-DEC-168887,DEC,03/07/2016 12:00:00 AM,75,PERMISO DE CONSTRUCCION,RECTIFICATION_REQUIRED,405-000-002-92,17.984855964982046,-67.04269409179688,"(17.984855964982046, -67.04269409179688)",03/08/2016 12:00:00 AM,Pendiente
2016-104946-CSA-168727,CSA,03/07/2016 12:00:00 AM,35,MILLENIUM.COM,PERMIT_APPROVED,035-067-059-02,18.4459497481672,-66.3964613178142,"(18.4459497481672, -66.3964613178142)",03/08/2016 12:00:00 AM,Adjudicado
2015-058814-SRI-168905,SRI,03/07/2016 12:00:00 AM,50,Urbanizaci�n Los Corales,AWAITING_AGENCIES,332-068-012-20,18.070534324036,-67.1402704264265,"(18.070534324036, -67.1402704264265)",03/08/2016 12:00:00 AM,Pendiente
2016-106652-ASE-168596,ASE,03/07/2016 12:00:00 AM,100,VIVIENDA,PERMIT_APPROVED,035-098-268-08,18.435279033644,-66.3922985634594,"(18.435279033644, -66.3922985634594)",03/07/2016 12:00:00 AM,Adjudicado
