"region_name","district_name","municipality","school_code","school_name","final_grad_rate_subgroup","total_graduated","total_cohort","final_grad_rate"
"HUMACAO","YABUCOA","SAN LORENZO","25882","MARIA CRUZ BUITRAGO","LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL","0","0","0"
"HUMACAO","YABUCOA","SAN LORENZO","25882","MARIA CRUZ BUITRAGO","PUERTORRIQUEÑOS","53","79","67.08"
"HUMACAO","YABUCOA","SAN LORENZO","25882","MARIA CRUZ BUITRAGO","HISPANOS NO PUERTORRIQUEÑOS","0","0","0"
"HUMACAO","YABUCOA","SAN LORENZO","25882","MARIA CRUZ BUITRAGO","BLANCOS NO HISPANOS","0","0","0"
"HUMACAO","YABUCOA","SAN LORENZO","25882","MARIA CRUZ BUITRAGO","OTRO ORIGEN ÉTNICO","0","0","0"
"HUMACAO","YABUCOA","SAN LORENZO","25882","MARIA CRUZ BUITRAGO","FEMENINO","30","40","75"
"HUMACAO","YABUCOA","SAN LORENZO","25882","MARIA CRUZ BUITRAGO","MASCULINO","23","39","58.97"
"CAGUAS","CIDRA","CIDRA","26013","ANA J. CANDELAS","TODOS LOS ESTUDIANTES","183","252","72.61"
"CAGUAS","CIDRA","CIDRA","26013","ANA J. CANDELAS","IMPEDIDOS","35","60","58.33"
"CAGUAS","CIDRA","CIDRA","26013","ANA J. CANDELAS","POR DEBAJO DEL NIVEL DE POBREZA","95","141","67.37"
"CAGUAS","CIDRA","CIDRA","26013","ANA J. CANDELAS","LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL","0","0","0"
"CAGUAS","CIDRA","CIDRA","26013","ANA J. CANDELAS","PUERTORRIQUEÑOS","183","252","72.61"
"CAGUAS","CIDRA","CIDRA","26013","ANA J. CANDELAS","HISPANOS NO PUERTORRIQUEÑOS","0","0","0"
"CAGUAS","CIDRA","CIDRA","26013","ANA J. CANDELAS","BLANCOS NO HISPANOS","0","0","0"
"CAGUAS","CIDRA","CIDRA","26013","ANA J. CANDELAS","OTRO ORIGEN ÉTNICO","0","0","0"
"CAGUAS","CIDRA","CIDRA","26013","ANA J. CANDELAS","FEMENINO","107","135","79.25"
"CAGUAS","CIDRA","CIDRA","26013","ANA J. CANDELAS","MASCULINO","76","117","64.95"
"CAGUAS","BARRANQUITAS","BARRANQUITAS","26021","LUIS MUÑOZ MARIN","TODOS LOS ESTUDIANTES","222","286","77.62"
"CAGUAS","BARRANQUITAS","BARRANQUITAS","26021","LUIS MUÑOZ MARIN","IMPEDIDOS","23","42","54.76"
"CAGUAS","BARRANQUITAS","BARRANQUITAS","26021","LUIS MUÑOZ MARIN","POR DEBAJO DEL NIVEL DE POBREZA","141","189","74.6"
"CAGUAS","BARRANQUITAS","BARRANQUITAS","26021","LUIS MUÑOZ MARIN","LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL","0","1","0"
"CAGUAS","BARRANQUITAS","BARRANQUITAS","26021","LUIS MUÑOZ MARIN","PUERTORRIQUEÑOS","222","286","77.62"
"CAGUAS","BARRANQUITAS","BARRANQUITAS","26021","LUIS MUÑOZ MARIN","HISPANOS NO PUERTORRIQUEÑOS","0","0","0"
"CAGUAS","BARRANQUITAS","BARRANQUITAS","26021","LUIS MUÑOZ MARIN","BLANCOS NO HISPANOS","0","0","0"
"CAGUAS","BARRANQUITAS","BARRANQUITAS","26021","LUIS MUÑOZ MARIN","OTRO ORIGEN ÉTNICO","0","0","0"
"CAGUAS","BARRANQUITAS","BARRANQUITAS","26021","LUIS MUÑOZ MARIN","FEMENINO","114","143","79.72"
"CAGUAS","BARRANQUITAS","BARRANQUITAS","26021","LUIS MUÑOZ MARIN","MASCULINO","108","143","75.52"
"CAGUAS","GUAYAMA","GUAYAMA","26336","ADELA BRENES TEXIDOR","TODOS LOS ESTUDIANTES","71","99","71.71"
"CAGUAS","GUAYAMA","GUAYAMA","26336","ADELA BRENES TEXIDOR","IMPEDIDOS","8","13","61.53"
"CAGUAS","GUAYAMA","GUAYAMA","26336","ADELA BRENES TEXIDOR","POR DEBAJO DEL NIVEL DE POBREZA","52","73","71.23"
"CAGUAS","GUAYAMA","GUAYAMA","26336","ADELA BRENES TEXIDOR","LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL","0","0","0"
"CAGUAS","GUAYAMA","GUAYAMA","26336","ADELA BRENES TEXIDOR","PUERTORRIQUEÑOS","70","98","71.42"
"CAGUAS","GUAYAMA","GUAYAMA","26336","ADELA BRENES TEXIDOR","HISPANOS NO PUERTORRIQUEÑOS","1","1","100"
"CAGUAS","GUAYAMA","GUAYAMA","26336","ADELA BRENES TEXIDOR","BLANCOS NO HISPANOS","0","0","0"
"CAGUAS","GUAYAMA","GUAYAMA","26336","ADELA BRENES TEXIDOR","OTRO ORIGEN ÉTNICO","0","0","0"
"CAGUAS","GUAYAMA","GUAYAMA","26336","ADELA BRENES TEXIDOR","FEMENINO","37","49","75.51"
"CAGUAS","GUAYAMA","GUAYAMA","26336","ADELA BRENES TEXIDOR","MASCULINO","34","50","68"
"CAGUAS","GURABO","GURABO","26773","DRA. CONCHITA CUEVAS","TODOS LOS ESTUDIANTES","190","249","76.3"
"CAGUAS","GURABO","GURABO","26773","DRA. CONCHITA CUEVAS","IMPEDIDOS","39","50","78"
"CAGUAS","GURABO","GURABO","26773","DRA. CONCHITA CUEVAS","POR DEBAJO DEL NIVEL DE POBREZA","112","146","76.71"
"CAGUAS","GURABO","GURABO","26773","DRA. CONCHITA CUEVAS","LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL","0","0","0"
"CAGUAS","GURABO","GURABO","26773","DRA. CONCHITA CUEVAS","PUERTORRIQUEÑOS","187","245","76.32"
"CAGUAS","GURABO","GURABO","26773","DRA. CONCHITA CUEVAS","HISPANOS NO PUERTORRIQUEÑOS","3","4","75"
"CAGUAS","GURABO","GURABO","26773","DRA. CONCHITA CUEVAS","BLANCOS NO HISPANOS","0","0","0"
"CAGUAS","GURABO","GURABO","26773","DRA. CONCHITA CUEVAS","OTRO ORIGEN ÉTNICO","0","0","0"
"CAGUAS","GURABO","GURABO","26773","DRA. CONCHITA CUEVAS","FEMENINO","110","143","76.92"
"CAGUAS","GURABO","GURABO","26773","DRA. CONCHITA CUEVAS","MASCULINO","80","106","75.47"
"CAGUAS","GUAYAMA","GUAYAMA","27318","FRANCISCO GARCIA BOYRIE","TODOS LOS ESTUDIANTES","0","31","0"
"CAGUAS","GUAYAMA","GUAYAMA","27318","FRANCISCO GARCIA BOYRIE","IMPEDIDOS","0","7","0"
"CAGUAS","GUAYAMA","GUAYAMA","27318","FRANCISCO GARCIA BOYRIE","POR DEBAJO DEL NIVEL DE POBREZA","0","20","0"
"CAGUAS","GUAYAMA","GUAYAMA","27318","FRANCISCO GARCIA BOYRIE","LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL","0","0","0"
"CAGUAS","GUAYAMA","GUAYAMA","27318","FRANCISCO GARCIA BOYRIE","PUERTORRIQUEÑOS","0","30","0"
"CAGUAS","GUAYAMA","GUAYAMA","27318","FRANCISCO GARCIA BOYRIE","HISPANOS NO PUERTORRIQUEÑOS","0","1","0"
"CAGUAS","GUAYAMA","GUAYAMA","27318","FRANCISCO GARCIA BOYRIE","BLANCOS NO HISPANOS","0","0","0"
"CAGUAS","GUAYAMA","GUAYAMA","27318","FRANCISCO GARCIA BOYRIE","OTRO ORIGEN ÉTNICO","0","0","0"
"CAGUAS","GUAYAMA","GUAYAMA","27318","FRANCISCO GARCIA BOYRIE","FEMENINO","0","12","0"
"CAGUAS","GUAYAMA","GUAYAMA","27318","FRANCISCO GARCIA BOYRIE","MASCULINO","0","19","0"
"CAGUAS","CIDRA","CIDRA","27557","SUPERIOR VOCACIONAL","TODOS LOS ESTUDIANTES","189","213","88.73"
"CAGUAS","CIDRA","CIDRA","27557","SUPERIOR VOCACIONAL","IMPEDIDOS","29","31","93.54"
"CAGUAS","CIDRA","CIDRA","27557","SUPERIOR VOCACIONAL","POR DEBAJO DEL NIVEL DE POBREZA","115","134","85.82"
"CAGUAS","CIDRA","CIDRA","27557","SUPERIOR VOCACIONAL","LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL","0","0","0"
"CAGUAS","CIDRA","CIDRA","27557","SUPERIOR VOCACIONAL","PUERTORRIQUEÑOS","188","212","88.67"
"CAGUAS","CIDRA","CIDRA","27557","SUPERIOR VOCACIONAL","HISPANOS NO PUERTORRIQUEÑOS","1","1","100"
"CAGUAS","CIDRA","CIDRA","27557","SUPERIOR VOCACIONAL","BLANCOS NO HISPANOS","0","0","0"
"CAGUAS","CIDRA","CIDRA","27557","SUPERIOR VOCACIONAL","OTRO ORIGEN ÉTNICO","0","0","0"
"CAGUAS","CIDRA","CIDRA","27557","SUPERIOR VOCACIONAL","FEMENINO","103","113","91.15"
"CAGUAS","CIDRA","CIDRA","27557","SUPERIOR VOCACIONAL","MASCULINO","86","100","86"
"CAGUAS","BARRANQUITAS","AIBONITO","27565","BONIFACIO SANCHEZ (GANDARA)","TODOS LOS ESTUDIANTES","98","139","70.5"
"CAGUAS","BARRANQUITAS","AIBONITO","27565","BONIFACIO SANCHEZ (GANDARA)","IMPEDIDOS","12","21","57.14"
"CAGUAS","BARRANQUITAS","AIBONITO","27565","BONIFACIO SANCHEZ (GANDARA)","POR DEBAJO DEL NIVEL DE POBREZA","48","81","59.25"
"CAGUAS","BARRANQUITAS","AIBONITO","27565","BONIFACIO SANCHEZ (GANDARA)","LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL","2","4","50"
"CAGUAS","BARRANQUITAS","AIBONITO","27565","BONIFACIO SANCHEZ (GANDARA)","PUERTORRIQUEÑOS","98","139","70.5"
"CAGUAS","BARRANQUITAS","AIBONITO","27565","BONIFACIO SANCHEZ (GANDARA)","HISPANOS NO PUERTORRIQUEÑOS","0","0","0"
"CAGUAS","BARRANQUITAS","AIBONITO","27565","BONIFACIO SANCHEZ (GANDARA)","BLANCOS NO HISPANOS","0","0","0"
"CAGUAS","BARRANQUITAS","AIBONITO","27565","BONIFACIO SANCHEZ (GANDARA)","OTRO ORIGEN ÉTNICO","0","0","0"
"CAGUAS","BARRANQUITAS","AIBONITO","27565","BONIFACIO SANCHEZ (GANDARA)","FEMENINO","39","55","70.9"
"CAGUAS","BARRANQUITAS","AIBONITO","27565","BONIFACIO SANCHEZ (GANDARA)","MASCULINO","59","84","70.23"
"CAGUAS","CIDRA","CIDRA","27722","EDUCACION BILINGÜE DE CIDRA","TODOS LOS ESTUDIANTES","0","3","0"
"CAGUAS","CIDRA","CIDRA","27722","EDUCACION BILINGÜE DE CIDRA","IMPEDIDOS","0","0","0"
"CAGUAS","CIDRA","CIDRA","27722","EDUCACION BILINGÜE DE CIDRA","POR DEBAJO DEL NIVEL DE POBREZA","0","2","0"
"CAGUAS","CIDRA","CIDRA","27722","EDUCACION BILINGÜE DE CIDRA","LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL","0","0","0"
"CAGUAS","CIDRA","CIDRA","27722","EDUCACION BILINGÜE DE CIDRA","PUERTORRIQUEÑOS","0","3","0"
"CAGUAS","CIDRA","CIDRA","27722","EDUCACION BILINGÜE DE CIDRA","HISPANOS NO PUERTORRIQUEÑOS","0","0","0"
"CAGUAS","CIDRA","CIDRA","27722","EDUCACION BILINGÜE DE CIDRA","BLANCOS NO HISPANOS","0","0","0"
"CAGUAS","CIDRA","CIDRA","27722","EDUCACION BILINGÜE DE CIDRA","OTRO ORIGEN ÉTNICO","0","0","0"
"CAGUAS","CIDRA","CIDRA","27722","EDUCACION BILINGÜE DE CIDRA","FEMENINO","0","2","0"
"CAGUAS","CIDRA","CIDRA","27722","EDUCACION BILINGÜE DE CIDRA","MASCULINO","0","1","0"
"CAGUAS","GUAYAMA","SALINAS","28373","SUPERIOR URBANA","TODOS LOS ESTUDIANTES","89","134","66.41"
"CAGUAS","GUAYAMA","SALINAS","28373","SUPERIOR URBANA","IMPEDIDOS","14","24","58.33"
"CAGUAS","GUAYAMA","SALINAS","28373","SUPERIOR URBANA","POR DEBAJO DEL NIVEL DE POBREZA","55","93","59.13"
"CAGUAS","GUAYAMA","SALINAS","28373","SUPERIOR URBANA","LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL","1","1","100"
"CAGUAS","GUAYAMA","SALINAS","28373","SUPERIOR URBANA","PUERTORRIQUEÑOS","89","134","66.41"
"CAGUAS","GUAYAMA","SALINAS","28373","SUPERIOR URBANA","HISPANOS NO PUERTORRIQUEÑOS","0","0","0"
"CAGUAS","GUAYAMA","SALINAS","28373","SUPERIOR URBANA","BLANCOS NO HISPANOS","0","0","0"
"CAGUAS","GUAYAMA","SALINAS","28373","SUPERIOR URBANA","OTRO ORIGEN ÉTNICO","0","0","0"
"CAGUAS","GUAYAMA","SALINAS","28373","SUPERIOR URBANA","FEMENINO","52","72","72.22"
"CAGUAS","GUAYAMA","SALINAS","28373","SUPERIOR URBANA","MASCULINO","37","62","59.67"
"HUMACAO","YABUCOA","SAN LORENZO","28522","ANTONIO FERNOS ISERN","TODOS LOS ESTUDIANTES","176","192","91.66"
"HUMACAO","YABUCOA","SAN LORENZO","28522","ANTONIO FERNOS ISERN","IMPEDIDOS","11","12","91.66"
"HUMACAO","YABUCOA","SAN LORENZO","28522","ANTONIO FERNOS ISERN","POR DEBAJO DEL NIVEL DE POBREZA","87","95","91.57"
"HUMACAO","YABUCOA","SAN LORENZO","28522","ANTONIO FERNOS ISERN","LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL","0","0","0"
"HUMACAO","YABUCOA","SAN LORENZO","28522","ANTONIO FERNOS ISERN","PUERTORRIQUEÑOS","176","192","91.66"
"HUMACAO","YABUCOA","SAN LORENZO","28522","ANTONIO FERNOS ISERN","HISPANOS NO PUERTORRIQUEÑOS","0","0","0"
"HUMACAO","YABUCOA","SAN LORENZO","28522","ANTONIO FERNOS ISERN","BLANCOS NO HISPANOS","0","0","0"
"HUMACAO","YABUCOA","SAN LORENZO","28522","ANTONIO FERNOS ISERN","OTRO ORIGEN ÉTNICO","0","0","0"
"HUMACAO","YABUCOA","SAN LORENZO","28522","ANTONIO FERNOS ISERN","FEMENINO","102","110","92.72"
"HUMACAO","YABUCOA","SAN LORENZO","28522","ANTONIO FERNOS ISERN","MASCULINO","74","82","90.24"
"CAGUAS","BARRANQUITAS","COMERIO","28530","SUPERIOR VOCACIONAL NUEVA","TODOS LOS ESTUDIANTES","58","68","85.29"
"CAGUAS","BARRANQUITAS","COMERIO","28530","SUPERIOR VOCACIONAL NUEVA","IMPEDIDOS","13","18","72.22"
"CAGUAS","BARRANQUITAS","COMERIO","28530","SUPERIOR VOCACIONAL NUEVA","POR DEBAJO DEL NIVEL DE POBREZA","46","56","82.14"
"CAGUAS","BARRANQUITAS","COMERIO","28530","SUPERIOR VOCACIONAL NUEVA","LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL","0","1","0"
"CAGUAS","BARRANQUITAS","COMERIO","28530","SUPERIOR VOCACIONAL NUEVA","PUERTORRIQUEÑOS","58","68","85.29"
"CAGUAS","BARRANQUITAS","COMERIO","28530","SUPERIOR VOCACIONAL NUEVA","HISPANOS NO PUERTORRIQUEÑOS","0","0","0"
"CAGUAS","BARRANQUITAS","COMERIO","28530","SUPERIOR VOCACIONAL NUEVA","BLANCOS NO HISPANOS","0","0","0"
"CAGUAS","BARRANQUITAS","COMERIO","28530","SUPERIOR VOCACIONAL NUEVA","OTRO ORIGEN ÉTNICO","0","0","0"
"CAGUAS","BARRANQUITAS","COMERIO","28530","SUPERIOR VOCACIONAL NUEVA","FEMENINO","35","40","87.5"
"CAGUAS","BARRANQUITAS","COMERIO","28530","SUPERIOR VOCACIONAL NUEVA","MASCULINO","23","28","82.14"
"CAGUAS","GUAYAMA","GUAYAMA","28563","DRA. MARIA SOCORRO LACOT","TODOS LOS ESTUDIANTES","176","219","80.36"
"CAGUAS","GUAYAMA","GUAYAMA","28563","DRA. MARIA SOCORRO LACOT","IMPEDIDOS","21","34","61.76"
"CAGUAS","GUAYAMA","GUAYAMA","28563","DRA. MARIA SOCORRO LACOT","POR DEBAJO DEL NIVEL DE POBREZA","102","130","78.46"
"CAGUAS","GUAYAMA","GUAYAMA","28563","DRA. MARIA SOCORRO LACOT","LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL","0","0","0"
"CAGUAS","GUAYAMA","GUAYAMA","28563","DRA. MARIA SOCORRO LACOT","PUERTORRIQUEÑOS","173","215","80.46"
"CAGUAS","GUAYAMA","GUAYAMA","28563","DRA. MARIA SOCORRO LACOT","HISPANOS NO PUERTORRIQUEÑOS","3","4","75"
"CAGUAS","GUAYAMA","GUAYAMA","28563","DRA. MARIA SOCORRO LACOT","BLANCOS NO HISPANOS","0","0","0"
"CAGUAS","GUAYAMA","GUAYAMA","28563","DRA. MARIA SOCORRO LACOT","OTRO ORIGEN ÉTNICO","0","0","0"
"CAGUAS","GUAYAMA","GUAYAMA","28563","DRA. MARIA SOCORRO LACOT","FEMENINO","102","116","87.93"
"CAGUAS","GUAYAMA","GUAYAMA","28563","DRA. MARIA SOCORRO LACOT","MASCULINO","74","103","71.84"
"CAGUAS","CIDRA","AGUAS BUENAS","28571","SUPERIOR URBANA DE AGUAS BUENAS","TODOS LOS ESTUDIANTES","217","290","74.82"
"CAGUAS","CIDRA","AGUAS BUENAS","28571","SUPERIOR URBANA DE AGUAS BUENAS","IMPEDIDOS","52","77","67.53"
"CAGUAS","CIDRA","AGUAS BUENAS","28571","SUPERIOR URBANA DE AGUAS BUENAS","POR DEBAJO DEL NIVEL DE POBREZA","139","187","74.33"
"CAGUAS","CIDRA","AGUAS BUENAS","28571","SUPERIOR URBANA DE AGUAS BUENAS","LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL","2","2","100"
"CAGUAS","CIDRA","AGUAS BUENAS","28571","SUPERIOR URBANA DE AGUAS BUENAS","PUERTORRIQUEÑOS","215","288","74.65"
"CAGUAS","CIDRA","AGUAS BUENAS","28571","SUPERIOR URBANA DE AGUAS BUENAS","HISPANOS NO PUERTORRIQUEÑOS","2","2","100"
"CAGUAS","CIDRA","AGUAS BUENAS","28571","SUPERIOR URBANA DE AGUAS BUENAS","BLANCOS NO HISPANOS","0","0","0"
"CAGUAS","CIDRA","AGUAS BUENAS","28571","SUPERIOR URBANA DE AGUAS BUENAS","OTRO ORIGEN ÉTNICO","0","0","0"
"CAGUAS","CIDRA","AGUAS BUENAS","28571","SUPERIOR URBANA DE AGUAS BUENAS","FEMENINO","117","135","86.66"
"CAGUAS","CIDRA","AGUAS BUENAS","28571","SUPERIOR URBANA DE AGUAS BUENAS","MASCULINO","100","155","64.51"
"HUMACAO","FAJARDO","CEIBA","30098","SANTIAGO IGLESIAS PANTIN","TODOS LOS ESTUDIANTES","64","107","59.81"
"HUMACAO","FAJARDO","CEIBA","30098","SANTIAGO IGLESIAS PANTIN","IMPEDIDOS","5","20","25"
"HUMACAO","FAJARDO","CEIBA","30098","SANTIAGO IGLESIAS PANTIN","POR DEBAJO DEL NIVEL DE POBREZA","36","62","58.06"
"HUMACAO","FAJARDO","CEIBA","30098","SANTIAGO IGLESIAS PANTIN","LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL","0","0","0"
"HUMACAO","FAJARDO","CEIBA","30098","SANTIAGO IGLESIAS PANTIN","PUERTORRIQUEÑOS","61","104","58.65"
"HUMACAO","FAJARDO","CEIBA","30098","SANTIAGO IGLESIAS PANTIN","HISPANOS NO PUERTORRIQUEÑOS","2","2","100"
"HUMACAO","FAJARDO","CEIBA","30098","SANTIAGO IGLESIAS PANTIN","BLANCOS NO HISPANOS","1","1","100"
"HUMACAO","FAJARDO","CEIBA","30098","SANTIAGO IGLESIAS PANTIN","OTRO ORIGEN ÉTNICO","0","0","0"
"HUMACAO","FAJARDO","CEIBA","30098","SANTIAGO IGLESIAS PANTIN","FEMENINO","28","51","54.9"
"HUMACAO","FAJARDO","CEIBA","30098","SANTIAGO IGLESIAS PANTIN","MASCULINO","36","56","64.28"
"HUMACAO","FAJARDO","CULEBRA","30106","ANTONIO R. BARCELO","TODOS LOS ESTUDIANTES","0","5","0"
"HUMACAO","FAJARDO","CULEBRA","30106","ANTONIO R. BARCELO","IMPEDIDOS","0","3","0"
"HUMACAO","FAJARDO","CULEBRA","30106","ANTONIO R. BARCELO","POR DEBAJO DEL NIVEL DE POBREZA","0","1","0"
"HUMACAO","FAJARDO","CULEBRA","30106","ANTONIO R. BARCELO","LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL","0","0","0"
"HUMACAO","FAJARDO","CULEBRA","30106","ANTONIO R. BARCELO","PUERTORRIQUEÑOS","0","5","0"
"HUMACAO","FAJARDO","CULEBRA","30106","ANTONIO R. BARCELO","HISPANOS NO PUERTORRIQUEÑOS","0","0","0"
"HUMACAO","FAJARDO","CULEBRA","30106","ANTONIO R. BARCELO","BLANCOS NO HISPANOS","0","0","0"
"HUMACAO","FAJARDO","CULEBRA","30106","ANTONIO R. BARCELO","OTRO ORIGEN ÉTNICO","0","0","0"
"HUMACAO","FAJARDO","CULEBRA","30106","ANTONIO R. BARCELO","FEMENINO","0","0","0"
"HUMACAO","FAJARDO","CULEBRA","30106","ANTONIO R. BARCELO","MASCULINO","0","5","0"
"HUMACAO","FAJARDO","FAJARDO","30247","SUPERIOR DR. SANTIAGO VEVE CALZADA","TODOS LOS ESTUDIANTES","125","217","57.6"
"HUMACAO","FAJARDO","FAJARDO","30247","SUPERIOR DR. SANTIAGO VEVE CALZADA","IMPEDIDOS","10","24","41.66"
"HUMACAO","FAJARDO","FAJARDO","30247","SUPERIOR DR. SANTIAGO VEVE CALZADA","POR DEBAJO DEL NIVEL DE POBREZA","94","162","58.02"
"HUMACAO","FAJARDO","FAJARDO","30247","SUPERIOR DR. SANTIAGO VEVE CALZADA","LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL","1","4","25"
"HUMACAO","FAJARDO","FAJARDO","30247","SUPERIOR DR. SANTIAGO VEVE CALZADA","PUERTORRIQUEÑOS","122","212","57.54"
"HUMACAO","FAJARDO","FAJARDO","30247","SUPERIOR DR. SANTIAGO VEVE CALZADA","HISPANOS NO PUERTORRIQUEÑOS","2","4","50"
"HUMACAO","FAJARDO","FAJARDO","30247","SUPERIOR DR. SANTIAGO VEVE CALZADA","BLANCOS NO HISPANOS","0","0","0"
"HUMACAO","FAJARDO","FAJARDO","30247","SUPERIOR DR. SANTIAGO VEVE CALZADA","OTRO ORIGEN ÉTNICO","1","1","100"
"HUMACAO","FAJARDO","FAJARDO","30247","SUPERIOR DR. SANTIAGO VEVE CALZADA","FEMENINO","75","117","64.1"
"HUMACAO","FAJARDO","FAJARDO","30247","SUPERIOR DR. SANTIAGO VEVE CALZADA","MASCULINO","50","100","50"
"HUMACAO","LAS PIEDRAS","HUMACAO","30270","ANA ROQUE DE DUPREY","TODOS LOS ESTUDIANTES","76","108","70.37"
"HUMACAO","LAS PIEDRAS","HUMACAO","30270","ANA ROQUE DE DUPREY","IMPEDIDOS","8","12","66.66"
"HUMACAO","LAS PIEDRAS","HUMACAO","30270","ANA ROQUE DE DUPREY","POR DEBAJO DEL NIVEL DE POBREZA","47","75","62.66"
"HUMACAO","LAS PIEDRAS","HUMACAO","30270","ANA ROQUE DE DUPREY","LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL","1","1","100"
"HUMACAO","LAS PIEDRAS","HUMACAO","30270","ANA ROQUE DE DUPREY","PUERTORRIQUEÑOS","71","103","68.93"
"HUMACAO","LAS PIEDRAS","HUMACAO","30270","ANA ROQUE DE DUPREY","HISPANOS NO PUERTORRIQUEÑOS","5","5","100"
"HUMACAO","LAS PIEDRAS","HUMACAO","30270","ANA ROQUE DE DUPREY","BLANCOS NO HISPANOS","0","0","0"
"HUMACAO","LAS PIEDRAS","HUMACAO","30270","ANA ROQUE DE DUPREY","OTRO ORIGEN ÉTNICO","0","0","0"
"HUMACAO","LAS PIEDRAS","HUMACAO","30270","ANA ROQUE DE DUPREY","FEMENINO","37","61","60.65"
"HUMACAO","LAS PIEDRAS","HUMACAO","30270","ANA ROQUE DE DUPREY","MASCULINO","39","47","82.97"
"HUMACAO","LAS PIEDRAS","LAS PIEDRAS","30973","RAMON POWER Y GIRALT","TODOS LOS ESTUDIANTES","126","176","71.59"
"HUMACAO","LAS PIEDRAS","LAS PIEDRAS","30973","RAMON POWER Y GIRALT","IMPEDIDOS","17","30","56.66"
"HUMACAO","LAS PIEDRAS","LAS PIEDRAS","30973","RAMON POWER Y GIRALT","POR DEBAJO DEL NIVEL DE POBREZA","91","126","72.22"
"HUMACAO","LAS PIEDRAS","LAS PIEDRAS","30973","RAMON POWER Y GIRALT","LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL","0","0","0"
"HUMACAO","LAS PIEDRAS","LAS PIEDRAS","30973","RAMON POWER Y GIRALT","PUERTORRIQUEÑOS","125","175","71.42"
"HUMACAO","LAS PIEDRAS","LAS PIEDRAS","30973","RAMON POWER Y GIRALT","HISPANOS NO PUERTORRIQUEÑOS","1","1","100"
"HUMACAO","LAS PIEDRAS","LAS PIEDRAS","30973","RAMON POWER Y GIRALT","BLANCOS NO HISPANOS","0","0","0"
"HUMACAO","LAS PIEDRAS","LAS PIEDRAS","30973","RAMON POWER Y GIRALT","OTRO ORIGEN ÉTNICO","0","0","0"
"HUMACAO","LAS PIEDRAS","LAS PIEDRAS","30973","RAMON POWER Y GIRALT","FEMENINO","69","93","74.19"
"HUMACAO","LAS PIEDRAS","LAS PIEDRAS","30973","RAMON POWER Y GIRALT","MASCULINO","57","83","68.67"
"HUMACAO","CANOVANAS","LOIZA","31195","CARLOS ESCOBAR LOPEZ","TODOS LOS ESTUDIANTES","37","64","57.81"
"HUMACAO","CANOVANAS","LOIZA","31195","CARLOS ESCOBAR LOPEZ","IMPEDIDOS","3","3","100"
"HUMACAO","CANOVANAS","LOIZA","31195","CARLOS ESCOBAR LOPEZ","POR DEBAJO DEL NIVEL DE POBREZA","32","52","61.53"
"HUMACAO","CANOVANAS","LOIZA","31195","CARLOS ESCOBAR LOPEZ","LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL","0","0","0"
"HUMACAO","CANOVANAS","LOIZA","31195","CARLOS ESCOBAR LOPEZ","PUERTORRIQUEÑOS","37","64","57.81"
"HUMACAO","CANOVANAS","LOIZA","31195","CARLOS ESCOBAR LOPEZ","HISPANOS NO PUERTORRIQUEÑOS","0","0","0"
"HUMACAO","CANOVANAS","LOIZA","31195","CARLOS ESCOBAR LOPEZ","BLANCOS NO HISPANOS","0","0","0"
"HUMACAO","CANOVANAS","LOIZA","31195","CARLOS ESCOBAR LOPEZ","OTRO ORIGEN ÉTNICO","0","0","0"
"HUMACAO","CANOVANAS","LOIZA","31195","CARLOS ESCOBAR LOPEZ","FEMENINO","22","35","62.85"
"HUMACAO","CANOVANAS","LOIZA","31195","CARLOS ESCOBAR LOPEZ","MASCULINO","15","29","51.72"
"HUMACAO","YABUCOA","MAUNABO","31542","SUPERIOR ALFONSO CASTA MARTINEZ","TODOS LOS ESTUDIANTES","97","139","69.78"
"HUMACAO","YABUCOA","MAUNABO","31542","SUPERIOR ALFONSO CASTA MARTINEZ","IMPEDIDOS","20","32","62.5"
"HUMACAO","YABUCOA","MAUNABO","31542","SUPERIOR ALFONSO CASTA MARTINEZ","POR DEBAJO DEL NIVEL DE POBREZA","79","114","69.29"
"HUMACAO","YABUCOA","MAUNABO","31542","SUPERIOR ALFONSO CASTA MARTINEZ","LIMITACIONES LINGÜÍSTICAS EN ESPAÑOL","0","0","0"
